age	geography	time	obesity_dx_ccw	obesity_bmi	diabetes_dx_ccw	diabetes_a1c_6_5	n_patients_chronic
55-65 Years	54085	2023-01-01	32.74	60.43	NA	NA	NA
55-65 Years	54101	2023-01-01	20.91	57.3	NA	NA	NA
55-65 Years	54103	2023-01-01	36.81	64.46	NA	NA	NA
55-65 Years	54001	2023-01-01	23.03	58.27	NA	NA	NA
55-65 Years	54091	2023-01-01	28.98	58.15	NA	NA	NA
55-65 Years	54107	2023-01-01	31.37	60.78	NA	NA	NA
55-65 Years	54013	2023-01-01	21.21	54.46	NA	NA	NA
55-65 Years	55075	2023-01-01	34.37	60.45	NA	NA	NA
55-65 Years	54059	2023-01-01	26.3	54.61	NA	NA	NA
55-65 Years	54083	2023-01-01	19.17	55.7	NA	NA	NA
55-65 Years	54033	2023-01-01	31.03	59.81	NA	NA	NA
55-65 Years	54049	2023-01-01	27.91	59.17	NA	NA	NA
55-65 Years	54007	2023-01-01	43.07	55.94	NA	NA	NA
55-65 Years	54041	2023-01-01	26.12	58.2	NA	NA	NA
55-65 Years	54021	2023-01-01	24.9	54.39	NA	NA	NA
55-65 Years	55083	2023-01-01	32.53	59.54	NA	NA	NA
55-65 Years	55115	2023-01-01	37.24	59.22	NA	NA	NA
55-65 Years	54067	2023-01-01	28.61	56.71	NA	NA	NA
55-65 Years	54051	2023-01-01	30.31	57.29	NA	NA	NA
55-65 Years	55013	2023-01-01	27.65	51.02	NA	NA	NA
55-65 Years	55061	2023-01-01	36.25	59.87	NA	NA	NA
55-65 Years	54035	2023-01-01	34.75	57.73	NA	NA	NA
55-65 Years	55071	2023-01-01	37.42	55.67	NA	NA	NA
55-65 Years	55137	2023-01-01	32.72	53.06	NA	NA	NA
55-65 Years	54077	2023-01-01	24.97	55.6	NA	NA	NA
55-65 Years	54057	2023-01-01	25.16	56.79	NA	NA	NA
55-65 Years	55078	2023-01-01	24.35	58.38	NA	NA	NA
55-65 Years	54097	2023-01-01	29.12	56.28	NA	NA	NA
55-65 Years	54087	2023-01-01	22.82	51.06	NA	NA	NA
55-65 Years	55077	2023-01-01	23.92	51.27	NA	NA	NA
55-65 Years	55129	2023-01-01	32.74	48.35	NA	NA	NA
55-65 Years	56015	2023-01-01	22.63	53.28	NA	NA	NA
55-65 Years	55037	2023-01-01	27.44	52.15	NA	NA	NA
55-65 Years	55031	2023-01-01	39.15	52.28	NA	NA	NA
55-65 Years	54093	2023-01-01	18.71	53.31	NA	NA	NA
55-65 Years	55135	2023-01-01	36.22	56.51	NA	NA	NA
55-65 Years	55117	2023-01-01	36.5	53.01	NA	NA	NA
55-65 Years	54003	2023-01-01	28.2	53.36	NA	NA	NA
55-65 Years	55029	2023-01-01	27.03	48.97	NA	NA	NA
55-65 Years	55047	2023-01-01	30.85	53.59	NA	NA	NA
55-65 Years	54069	2023-01-01	27.79	53.47	NA	NA	NA
55-65 Years	54071	2023-01-01	20.67	49	NA	NA	NA
55-65 Years	55127	2023-01-01	31.11	51.93	NA	NA	NA
55-65 Years	54009	2023-01-01	22.65	51.64	NA	NA	NA
55-65 Years	55105	2023-01-01	34.49	54.62	NA	NA	NA
55-65 Years	54019	2023-01-01	19.58	50.9	NA	NA	NA
55-65 Years	55107	2023-01-01	21.79	52.18	NA	NA	NA
55-65 Years	55001	2023-01-01	23.83	49.22	NA	NA	NA
55-65 Years	53025	2023-01-01	22.89	51.9	NA	NA	NA
55-65 Years	55139	2023-01-01	37.95	53.38	NA	NA	NA
55-65 Years	56027	2023-01-01	NA	37.93	NA	NA	NA
55-65 Years	55041	2023-01-01	33.59	53.44	NA	NA	NA
55-65 Years	53001	2023-01-01	16.94	54.35	NA	NA	NA
55-65 Years	55027	2023-01-01	25.45	52.11	NA	NA	NA
55-65 Years	55101	2023-01-01	31.35	54.22	NA	NA	NA
55-65 Years	55009	2023-01-01	32.76	54.36	NA	NA	NA
55-65 Years	54045	2023-01-01	18.94	44.36	NA	NA	NA
55-65 Years	54037	2023-01-01	26.29	52.65	NA	NA	NA
55-65 Years	56031	2023-01-01	20.92	49.85	NA	NA	NA
55-65 Years	55017	2023-01-01	20.2	49.51	NA	NA	NA
55-65 Years	55093	2023-01-01	40.67	51.07	NA	NA	NA
55-65 Years	55039	2023-01-01	33.03	52.23	NA	NA	NA
55-65 Years	55015	2023-01-01	30.42	54	NA	NA	NA
55-65 Years	53013	2023-01-01	NA	NA	NA	NA	NA
55-65 Years	55043	2023-01-01	20.8	49.87	NA	NA	NA
55-65 Years	55057	2023-01-01	23.44	48.3	NA	NA	NA
55-65 Years	55095	2023-01-01	26.99	49.94	NA	NA	NA
55-65 Years	55099	2023-01-01	13.02	46.15	NA	NA	NA
55-65 Years	55059	2023-01-01	28.89	53.3	NA	NA	NA
55-65 Years	55023	2023-01-01	21.42	49.71	NA	NA	NA
55-65 Years	54081	2023-01-01	16.6	47.26	NA	NA	NA
55-65 Years	55067	2023-01-01	26.79	49.6	NA	NA	NA
55-65 Years	54047	2023-01-01	13.88	43.61	NA	NA	NA
55-65 Years	56023	2023-01-01	13.26	48.3	NA	NA	NA
55-65 Years	55011	2023-01-01	28.25	51.02	NA	NA	NA
55-65 Years	55007	2023-01-01	22.92	46.49	NA	NA	NA
55-65 Years	55055	2023-01-01	25.1	48.83	NA	NA	NA
55-65 Years	55003	2023-01-01	24.88	48.42	NA	NA	NA
55-65 Years	55121	2023-01-01	26.54	53.81	NA	NA	NA
55-65 Years	55081	2023-01-01	30.57	53.05	NA	NA	NA
55-65 Years	55125	2023-01-01	23.53	44.85	NA	NA	NA
55-65 Years	54099	2023-01-01	23.72	53.23	NA	NA	NA
55-65 Years	54061	2023-01-01	27.85	54	NA	NA	NA
55-65 Years	53069	2023-01-01	27.55	51.36	NA	NA	NA
55-65 Years	54053	2023-01-01	24.95	51.58	NA	NA	NA
55-65 Years	54025	2023-01-01	15.25	47.01	NA	NA	NA
55-65 Years	53043	2023-01-01	12.09	47.25	NA	NA	NA
55-65 Years	56021	2023-01-01	27.62	53.22	NA	NA	NA
55-65 Years	55113	2023-01-01	21.41	43.15	NA	NA	NA
55-65 Years	55119	2023-01-01	20.42	49.3	NA	NA	NA
55-65 Years	55087	2023-01-01	31.07	53.73	NA	NA	NA
55-65 Years	54043	2023-01-01	22.35	48.76	NA	NA	NA
55-65 Years	55051	2023-01-01	20.21	45.04	NA	NA	NA
55-65 Years	53057	2023-01-01	18.67	45.62	NA	NA	NA
55-65 Years	54065	2023-01-01	23.1	44.97	NA	NA	NA
55-65 Years	55123	2023-01-01	24.16	49.93	NA	NA	NA
55-65 Years	55021	2023-01-01	20.35	48.33	NA	NA	NA
55-65 Years	55109	2023-01-01	35.48	47.32	NA	NA	NA
55-65 Years	53029	2023-01-01	14.37	40.98	NA	NA	NA
55-65 Years	54011	2023-01-01	20.4	49.92	NA	NA	NA
55-65 Years	55079	2023-01-01	34.82	53.38	NA	NA	NA
55-65 Years	53059	2023-01-01	19.4	49.53	NA	NA	NA
55-65 Years	54029	2023-01-01	20.27	48.25	NA	NA	NA
55-65 Years	55035	2023-01-01	21.22	48.86	NA	NA	NA
55-65 Years	54023	2023-01-01	16.25	45.25	NA	NA	NA
55-65 Years	53027	2023-01-01	23.37	42.27	NA	NA	NA
55-65 Years	55005	2023-01-01	19.81	48.69	NA	NA	NA
55-65 Years	55033	2023-01-01	21.78	48.27	NA	NA	NA
55-65 Years	55019	2023-01-01	16.8	43.68	NA	NA	NA
55-65 Years	55085	2023-01-01	19.96	46.2	NA	NA	NA
55-65 Years	53017	2023-01-01	25.81	45.92	NA	NA	NA
55-65 Years	55131	2023-01-01	27.52	46.96	NA	NA	NA
55-65 Years	56037	2023-01-01	20.5	43.69	NA	NA	NA
55-65 Years	54055	2023-01-01	12.74	43.8	NA	NA	NA
55-65 Years	53019	2023-01-01	16.67	45.83	NA	NA	NA
55-65 Years	55063	2023-01-01	26.44	48.56	NA	NA	NA
55-65 Years	55069	2023-01-01	25.5	48.61	NA	NA	NA
55-65 Years	55141	2023-01-01	28.73	47.2	NA	NA	NA
55-65 Years	54079	2023-01-01	21.83	49.63	NA	NA	NA
55-65 Years	53021	2023-01-01	21.05	49.12	NA	NA	NA
55-65 Years	55045	2023-01-01	24.03	44.54	NA	NA	NA
55-65 Years	53003	2023-01-01	NA	50	NA	NA	NA
55-65 Years	54089	2023-01-01	11.04	38.51	NA	NA	NA
55-65 Years	53047	2023-01-01	21.02	43.87	NA	NA	NA
55-65 Years	55091	2023-01-01	23.18	40.33	NA	NA	NA
55-65 Years	55111	2023-01-01	17.76	42.37	NA	NA	NA
55-65 Years	55049	2023-01-01	20.37	44.91	NA	NA	NA
55-65 Years	54031	2023-01-01	19.31	41.02	NA	NA	NA
55-65 Years	53037	2023-01-01	13.43	38.21	NA	NA	NA
55-65 Years	56041	2023-01-01	17.53	50.61	NA	NA	NA
55-65 Years	54005	2023-01-01	21.01	47.93	NA	NA	NA
55-65 Years	53007	2023-01-01	23.63	41.51	NA	NA	NA
55-65 Years	56007	2023-01-01	17.37	41.1	NA	NA	NA
55-65 Years	54075	2023-01-01	14.23	37.89	NA	NA	NA
55-65 Years	53015	2023-01-01	14.81	42.53	NA	NA	NA
55-65 Years	53049	2023-01-01	23.88	43.7	NA	NA	NA
55-65 Years	56045	2023-01-01	13.84	44.97	NA	NA	NA
55-65 Years	54015	2023-01-01	16.54	36.89	NA	NA	NA
55-65 Years	55103	2023-01-01	19.02	39.67	NA	NA	NA
55-65 Years	56017	2023-01-01	NA	36.84	NA	NA	NA
55-65 Years	54039	2023-01-01	17.26	41.33	NA	NA	NA
55-65 Years	55065	2023-01-01	21.15	45.08	NA	NA	NA
55-65 Years	53005	2023-01-01	14.52	38.71	NA	NA	NA
55-65 Years	56005	2023-01-01	13.08	36.5	NA	NA	NA
55-65 Years	53009	2023-01-01	11.43	32.86	NA	NA	NA
55-65 Years	56009	2023-01-01	27.27	46.28	NA	NA	NA
55-65 Years	53065	2023-01-01	NA	40.63	NA	NA	NA
55-65 Years	54027	2023-01-01	16.59	38.75	NA	NA	NA
55-65 Years	55073	2023-01-01	27.21	44.49	NA	NA	NA
55-65 Years	55053	2023-01-01	21.48	40.72	NA	NA	NA
55-65 Years	53039	2023-01-01	15.51	40.61	NA	NA	NA
55-65 Years	54063	2023-01-01	10.48	35.81	NA	NA	NA
55-65 Years	53077	2023-01-01	24.17	53.86	NA	NA	NA
55-65 Years	53041	2023-01-01	12.56	34.92	NA	NA	NA
55-65 Years	53075	2023-01-01	26	44	NA	NA	NA
55-65 Years	53063	2023-01-01	18.83	38.04	NA	NA	NA
55-65 Years	55089	2023-01-01	28.22	41.96	NA	NA	NA
55-65 Years	53053	2023-01-01	15.23	36.44	NA	NA	NA
55-65 Years	56035	2023-01-01	19.76	37.72	NA	NA	NA
55-65 Years	56013	2023-01-01	16.45	41.9	NA	NA	NA
55-65 Years	55133	2023-01-01	24	43.43	NA	NA	NA
55-65 Years	55097	2023-01-01	21.89	40.63	NA	NA	NA
55-65 Years	53061	2023-01-01	14.64	36.5	NA	NA	NA
55-65 Years	56025	2023-01-01	15.51	40.17	NA	NA	NA
55-65 Years	55025	2023-01-01	19.8	40.3	NA	NA	NA
55-65 Years	56003	2023-01-01	6.97	29.92	NA	NA	NA
55-65 Years	56029	2023-01-01	7.49	30.79	NA	NA	NA
55-65 Years	53071	2023-01-01	13.79	28.97	NA	NA	NA
55-65 Years	56011	2023-01-01	7.74	31.89	NA	NA	NA
55-65 Years	56001	2023-01-01	17.63	35.71	NA	NA	NA
55-65 Years	53045	2023-01-01	15.48	30.13	NA	NA	NA
55-65 Years	56043	2023-01-01	NA	35.16	NA	NA	NA
55-65 Years	53051	2023-01-01	NA	NA	NA	NA	NA
55-65 Years	56019	2023-01-01	NA	29.03	NA	NA	NA
55-65 Years	53033	2023-01-01	13.18	32.73	NA	NA	NA
55-65 Years	56033	2023-01-01	15.9	29.74	NA	NA	NA
55-65 Years	53031	2023-01-01	10.24	23.49	NA	NA	NA
55-65 Years	53011	2023-01-01	13.78	33.12	NA	NA	NA
55-65 Years	54109	2023-01-01	9.28	29.8	NA	NA	NA
55-65 Years	53023	2023-01-01	NA	NA	NA	NA	NA
55-65 Years	53035	2023-01-01	13.15	28.59	NA	NA	NA
55-65 Years	53067	2023-01-01	13.02	28.72	NA	NA	NA
55-65 Years	53055	2023-01-01	8.49	24.76	NA	NA	NA
55-65 Years	53073	2023-01-01	16.39	27.36	NA	NA	NA
55-65 Years	56039	2023-01-01	7.38	14.15	NA	NA	NA
65+ Years	54073	2023-01-01	34.5	56.99	NA	NA	NA
65+ Years	54105	2023-01-01	21.7	53.04	NA	NA	NA
65+ Years	54095	2023-01-01	32.17	54.88	NA	NA	NA
65+ Years	54017	2023-01-01	28.49	54.03	NA	NA	NA
65+ Years	54085	2023-01-01	27.94	53.23	NA	NA	NA
65+ Years	54101	2023-01-01	15.59	47.03	NA	NA	NA
65+ Years	54103	2023-01-01	30.35	51.96	NA	NA	NA
65+ Years	54001	2023-01-01	18.1	49.55	NA	NA	NA
65+ Years	54091	2023-01-01	22.2	50.84	NA	NA	NA
65+ Years	54107	2023-01-01	26.29	51.01	NA	NA	NA
65+ Years	54013	2023-01-01	13.72	45.89	NA	NA	NA
65+ Years	55075	2023-01-01	41.72	57.28	NA	NA	NA
65+ Years	54059	2023-01-01	20.39	43.61	NA	NA	NA
65+ Years	54083	2023-01-01	13.21	44.98	NA	NA	NA
65+ Years	54033	2023-01-01	25.1	50.36	NA	NA	NA
65+ Years	54049	2023-01-01	21.95	51	NA	NA	NA
65+ Years	54007	2023-01-01	36.73	45.4	NA	NA	NA
65+ Years	54041	2023-01-01	18.31	47.78	NA	NA	NA
65+ Years	54021	2023-01-01	17.81	44.21	NA	NA	NA
65+ Years	55083	2023-01-01	33.73	56.42	NA	NA	NA
65+ Years	55115	2023-01-01	40.63	55.96	NA	NA	NA
65+ Years	54067	2023-01-01	21.52	45.68	NA	NA	NA
65+ Years	54051	2023-01-01	26.03	49.71	NA	NA	NA
65+ Years	55013	2023-01-01	24.01	45.59	NA	NA	NA
65+ Years	55061	2023-01-01	40.68	57.14	NA	NA	NA
65+ Years	54035	2023-01-01	27.1	46.74	NA	NA	NA
65+ Years	55071	2023-01-01	49.85	51.43	NA	NA	NA
65+ Years	55137	2023-01-01	46.04	51.76	NA	NA	NA
65+ Years	54077	2023-01-01	18.83	45.93	NA	NA	NA
65+ Years	54057	2023-01-01	20.34	47.16	NA	NA	NA
65+ Years	55078	2023-01-01	24.89	53.19	NA	NA	NA
65+ Years	54097	2023-01-01	22.15	45.82	NA	NA	NA
65+ Years	54087	2023-01-01	13.26	38.26	NA	NA	NA
65+ Years	55077	2023-01-01	25.21	48.42	NA	NA	NA
65+ Years	55129	2023-01-01	33.7	44.59	NA	NA	NA
65+ Years	56015	2023-01-01	19.88	45.45	NA	NA	NA
65+ Years	55037	2023-01-01	27.27	46.11	NA	NA	NA
65+ Years	55031	2023-01-01	36.63	47.51	NA	NA	NA
65+ Years	54093	2023-01-01	13.47	39.1	NA	NA	NA
65+ Years	55135	2023-01-01	40.37	56.05	NA	NA	NA
65+ Years	55117	2023-01-01	46.83	50.68	NA	NA	NA
65+ Years	54003	2023-01-01	25.81	46.77	NA	NA	NA
65+ Years	55029	2023-01-01	29.06	43.51	NA	NA	NA
65+ Years	55047	2023-01-01	34.65	51.31	NA	NA	NA
65+ Years	54069	2023-01-01	22.64	44.95	NA	NA	NA
65+ Years	54071	2023-01-01	17.85	41.18	NA	NA	NA
65+ Years	55127	2023-01-01	38.83	46.95	NA	NA	NA
65+ Years	54009	2023-01-01	20.09	41.96	NA	NA	NA
65+ Years	55105	2023-01-01	30.92	48.8	NA	NA	NA
65+ Years	54019	2023-01-01	12.74	40.78	NA	NA	NA
65+ Years	55107	2023-01-01	16.52	45.35	NA	NA	NA
65+ Years	55001	2023-01-01	20.22	43.01	NA	NA	NA
65+ Years	53025	2023-01-01	21.06	46.6	NA	NA	NA
65+ Years	55139	2023-01-01	50.48	49.8	NA	NA	NA
65+ Years	56027	2023-01-01	14.47	50	NA	NA	NA
65+ Years	55041	2023-01-01	27.36	44.83	NA	NA	NA
65+ Years	53001	2023-01-01	16.18	48.55	NA	NA	NA
65+ Years	55027	2023-01-01	30.31	47.51	NA	NA	NA
65+ Years	55101	2023-01-01	42.37	46.27	NA	NA	NA
65+ Years	55009	2023-01-01	36.27	52.55	NA	NA	NA
65+ Years	54045	2023-01-01	16.6	39.65	NA	NA	NA
65+ Years	54037	2023-01-01	21.79	43.31	NA	NA	NA
65+ Years	56031	2023-01-01	21.78	43.33	NA	NA	NA
65+ Years	55017	2023-01-01	18.11	45.02	NA	NA	NA
65+ Years	55093	2023-01-01	38.67	45.18	NA	NA	NA
65+ Years	55039	2023-01-01	37.89	48.18	NA	NA	NA
65+ Years	55015	2023-01-01	37.5	53.63	NA	NA	NA
65+ Years	53013	2023-01-01	NA	NA	NA	NA	NA
65+ Years	55043	2023-01-01	19.84	44.49	NA	NA	NA
65+ Years	55057	2023-01-01	21	43.47	NA	NA	NA
65+ Years	55095	2023-01-01	21.36	40.63	NA	NA	NA
65+ Years	55099	2023-01-01	13.04	38.82	NA	NA	NA
65+ Years	55059	2023-01-01	40	47.63	NA	NA	NA
65+ Years	55023	2023-01-01	19.74	43.37	NA	NA	NA
65+ Years	54081	2023-01-01	10.32	37.44	NA	NA	NA
65+ Years	55067	2023-01-01	21.43	41.6	NA	NA	NA
65+ Years	54047	2023-01-01	10.88	38.32	NA	NA	NA
65+ Years	56023	2023-01-01	10.46	45.85	NA	NA	NA
65+ Years	55011	2023-01-01	23.12	44.26	NA	NA	NA
65+ Years	55007	2023-01-01	22.39	40.92	NA	NA	NA
65+ Years	55055	2023-01-01	28.38	44.4	NA	NA	NA
65+ Years	55003	2023-01-01	21.94	42.06	NA	NA	NA
65+ Years	55121	2023-01-01	27.75	49.66	NA	NA	NA
65+ Years	55081	2023-01-01	28.78	48.13	NA	NA	NA
65+ Years	55125	2023-01-01	21.55	40.11	NA	NA	NA
65+ Years	54099	2023-01-01	19.02	41.65	NA	NA	NA
65+ Years	54061	2023-01-01	21.85	45.55	NA	NA	NA
65+ Years	53069	2023-01-01	16.75	33.33	NA	NA	NA
65+ Years	54053	2023-01-01	19.43	43.56	NA	NA	NA
65+ Years	54025	2023-01-01	11.07	37.15	NA	NA	NA
65+ Years	53043	2023-01-01	11.61	35.48	NA	NA	NA
65+ Years	56021	2023-01-01	22.65	44.41	NA	NA	NA
65+ Years	55113	2023-01-01	20.07	41.37	NA	NA	NA
65+ Years	55119	2023-01-01	15.73	37.9	NA	NA	NA
65+ Years	55087	2023-01-01	34.41	52.42	NA	NA	NA
65+ Years	54043	2023-01-01	16.77	35.98	NA	NA	NA
65+ Years	55051	2023-01-01	18.67	39.56	NA	NA	NA
65+ Years	53057	2023-01-01	14.96	39.17	NA	NA	NA
65+ Years	54065	2023-01-01	16.56	35.09	NA	NA	NA
65+ Years	55123	2023-01-01	23.56	45.1	NA	NA	NA
65+ Years	55021	2023-01-01	20.11	43.77	NA	NA	NA
65+ Years	55109	2023-01-01	30.71	42.75	NA	NA	NA
65+ Years	53029	2023-01-01	11.91	35.54	NA	NA	NA
65+ Years	54011	2023-01-01	16.75	38.41	NA	NA	NA
65+ Years	55079	2023-01-01	44.3	46.61	NA	NA	NA
65+ Years	53059	2023-01-01	11.32	41.35	NA	NA	NA
65+ Years	54029	2023-01-01	16.48	43.09	NA	NA	NA
65+ Years	55035	2023-01-01	18.82	43.27	NA	NA	NA
65+ Years	54023	2023-01-01	11.65	35.87	NA	NA	NA
65+ Years	53027	2023-01-01	15.24	36.05	NA	NA	NA
65+ Years	55005	2023-01-01	12.4	39.48	NA	NA	NA
65+ Years	55033	2023-01-01	17.59	43.31	NA	NA	NA
65+ Years	55019	2023-01-01	14.47	39.32	NA	NA	NA
65+ Years	55085	2023-01-01	22.65	36.61	NA	NA	NA
65+ Years	53017	2023-01-01	23.26	40.58	NA	NA	NA
65+ Years	55131	2023-01-01	46.3	45.56	NA	NA	NA
65+ Years	56037	2023-01-01	16.95	37.55	NA	NA	NA
65+ Years	54055	2023-01-01	9.27	35.58	NA	NA	NA
65+ Years	53019	2023-01-01	11.8	36.02	NA	NA	NA
65+ Years	55063	2023-01-01	29.61	46.27	NA	NA	NA
65+ Years	55069	2023-01-01	24.57	41.98	NA	NA	NA
65+ Years	55141	2023-01-01	24.54	37.42	NA	NA	NA
65+ Years	54079	2023-01-01	17.33	37.54	NA	NA	NA
65+ Years	53021	2023-01-01	13.83	28.72	NA	NA	NA
65+ Years	55045	2023-01-01	23.1	42.27	NA	NA	NA
65+ Years	53003	2023-01-01	21.84	34.48	NA	NA	NA
65+ Years	54089	2023-01-01	6.11	31.68	NA	NA	NA
65+ Years	53047	2023-01-01	17.68	36.4	NA	NA	NA
65+ Years	55091	2023-01-01	17.71	36.18	NA	NA	NA
65+ Years	55111	2023-01-01	16.59	37.93	NA	NA	NA
65+ Years	55049	2023-01-01	17.01	36.9	NA	NA	NA
65+ Years	54031	2023-01-01	13.59	31.53	NA	NA	NA
65+ Years	53037	2023-01-01	10.55	36.23	NA	NA	NA
65+ Years	56041	2023-01-01	15.55	42.42	NA	NA	NA
65+ Years	54005	2023-01-01	8.17	31.16	NA	NA	NA
65+ Years	53007	2023-01-01	21.37	37.5	NA	NA	NA
65+ Years	56007	2023-01-01	15.55	34	NA	NA	NA
65+ Years	54075	2023-01-01	10.2	30.51	NA	NA	NA
65+ Years	53015	2023-01-01	10.58	28.87	NA	NA	NA
65+ Years	53049	2023-01-01	17.86	27.87	NA	NA	NA
65+ Years	56045	2023-01-01	10.03	38.69	NA	NA	NA
65+ Years	54015	2023-01-01	14.88	31.73	NA	NA	NA
65+ Years	55103	2023-01-01	13.19	34.57	NA	NA	NA
65+ Years	56017	2023-01-01	6.15	30.17	NA	NA	NA
65+ Years	54039	2023-01-01	11.9	32.26	NA	NA	NA
65+ Years	55065	2023-01-01	16.96	43.14	NA	NA	NA
65+ Years	53005	2023-01-01	14.88	34.77	NA	NA	NA
65+ Years	56005	2023-01-01	15.4	37.37	NA	NA	NA
65+ Years	53009	2023-01-01	10.22	30.11	NA	NA	NA
65+ Years	56009	2023-01-01	17.37	32.11	NA	NA	NA
65+ Years	53065	2023-01-01	17.8	31.36	NA	NA	NA
65+ Years	54027	2023-01-01	11.95	28.02	NA	NA	NA
65+ Years	55073	2023-01-01	19.21	34.81	NA	NA	NA
65+ Years	55053	2023-01-01	16.28	32.87	NA	NA	NA
65+ Years	53039	2023-01-01	9.32	34.15	NA	NA	NA
65+ Years	54063	2023-01-01	6.91	28.36	NA	NA	NA
65+ Years	53077	2023-01-01	16.94	45.03	NA	NA	NA
65+ Years	53041	2023-01-01	11.22	28.67	NA	NA	NA
65+ Years	53075	2023-01-01	18.05	32.33	NA	NA	NA
65+ Years	53063	2023-01-01	14.95	30.89	NA	NA	NA
65+ Years	55089	2023-01-01	44.75	40.2	NA	NA	NA
65+ Years	53053	2023-01-01	12.55	30.88	NA	NA	NA
65+ Years	56035	2023-01-01	14.59	26.76	NA	NA	NA
65+ Years	56013	2023-01-01	13.64	29.06	NA	NA	NA
65+ Years	55133	2023-01-01	37.53	39.54	NA	NA	NA
65+ Years	55097	2023-01-01	17.93	36.41	NA	NA	NA
65+ Years	53061	2023-01-01	12.52	29.76	NA	NA	NA
65+ Years	56025	2023-01-01	17.01	34.6	NA	NA	NA
65+ Years	55025	2023-01-01	20.07	37.2	NA	NA	NA
65+ Years	56003	2023-01-01	7.2	28.96	NA	NA	NA
65+ Years	56029	2023-01-01	7.23	30.36	NA	NA	NA
65+ Years	53071	2023-01-01	12.08	24.77	NA	NA	NA
65+ Years	56011	2023-01-01	7.41	30.52	NA	NA	NA
65+ Years	56001	2023-01-01	16.47	34.35	NA	NA	NA
65+ Years	53045	2023-01-01	13.71	31.44	NA	NA	NA
65+ Years	56043	2023-01-01	3.57	23.81	NA	NA	NA
65+ Years	53051	2023-01-01	NA	NA	NA	NA	NA
65+ Years	56019	2023-01-01	NA	30.77	NA	NA	NA
65+ Years	53033	2023-01-01	11.41	29.05	NA	NA	NA
65+ Years	56033	2023-01-01	10.89	26.08	NA	NA	NA
65+ Years	53031	2023-01-01	10.89	23.56	NA	NA	NA
65+ Years	53011	2023-01-01	12.48	30.91	NA	NA	NA
65+ Years	54109	2023-01-01	6.47	23.09	NA	NA	NA
65+ Years	53023	2023-01-01	NA	NA	NA	NA	NA
65+ Years	53035	2023-01-01	9.36	23.62	NA	NA	NA
65+ Years	53067	2023-01-01	11.01	23.57	NA	NA	NA
65+ Years	53055	2023-01-01	5.41	19.89	NA	NA	NA
65+ Years	53073	2023-01-01	11.4	20.53	NA	NA	NA
65+ Years	56039	2023-01-01	5.13	13.53	NA	NA	NA
Total	54073	2023-01-01	29.51	51.24	NA	NA	NA
Total	54105	2023-01-01	21.06	50.04	NA	NA	NA
Total	54095	2023-01-01	28.65	50.02	NA	NA	NA
Total	54017	2023-01-01	27.64	49.78	NA	NA	NA
Total	54085	2023-01-01	24.39	49.16	NA	NA	NA
Total	54101	2023-01-01	17.7	48.61	NA	NA	NA
Total	54103	2023-01-01	26.64	47.57	NA	NA	NA
Total	54001	2023-01-01	18.79	46.83	NA	NA	NA
Total	54091	2023-01-01	21.86	46.56	NA	NA	NA
Total	54107	2023-01-01	23.1	46.27	NA	NA	NA
Total	54013	2023-01-01	16.7	45.94	NA	NA	NA
Total	55075	2023-01-01	26.21	45.85	NA	NA	NA
Total	54059	2023-01-01	22.25	45.19	NA	NA	NA
Total	54083	2023-01-01	15.85	45.03	NA	NA	NA
Total	54033	2023-01-01	22.37	44.65	NA	NA	NA
Total	54049	2023-01-01	19.88	44.58	NA	NA	NA
Total	54007	2023-01-01	31.96	44.41	NA	NA	NA
Total	54041	2023-01-01	19.21	44.27	NA	NA	NA
Total	54021	2023-01-01	20.27	44.24	NA	NA	NA
Total	55083	2023-01-01	22.73	44.23	NA	NA	NA
Total	55115	2023-01-01	26.11	44.2	NA	NA	NA
Total	54067	2023-01-01	20.95	44.18	NA	NA	NA
Total	54051	2023-01-01	22.61	43.89	NA	NA	NA
Total	55013	2023-01-01	21.76	43.49	NA	NA	NA
Total	55061	2023-01-01	25.37	43.39	NA	NA	NA
Total	54035	2023-01-01	24.09	43.11	NA	NA	NA
Total	55071	2023-01-01	29.15	42.44	NA	NA	NA
Total	55137	2023-01-01	28.59	42.31	NA	NA	NA
Total	54077	2023-01-01	18.47	42.24	NA	NA	NA
Total	54057	2023-01-01	17.48	42.09	NA	NA	NA
Total	55078	2023-01-01	16.38	41.81	NA	NA	NA
Total	54097	2023-01-01	20.5	41.4	NA	NA	NA
Total	54087	2023-01-01	16.77	41.03	NA	NA	NA
Total	55077	2023-01-01	19.89	41	NA	NA	NA
Total	55129	2023-01-01	27.93	40.98	NA	NA	NA
Total	56015	2023-01-01	17.63	40.89	NA	NA	NA
Total	55037	2023-01-01	20.83	40.81	NA	NA	NA
Total	55031	2023-01-01	28.12	40.46	NA	NA	NA
Total	54093	2023-01-01	14.77	40.39	NA	NA	NA
Total	55135	2023-01-01	24.31	40.25	NA	NA	NA
Total	55117	2023-01-01	27.75	40.07	NA	NA	NA
Total	54003	2023-01-01	20.82	40	NA	NA	NA
Total	55029	2023-01-01	22.07	39.86	NA	NA	NA
Total	55047	2023-01-01	22.18	39.72	NA	NA	NA
Total	54069	2023-01-01	19.66	39.69	NA	NA	NA
Total	54071	2023-01-01	16.59	39.68	NA	NA	NA
Total	55127	2023-01-01	24.88	39.43	NA	NA	NA
Total	54009	2023-01-01	17.8	39.35	NA	NA	NA
