Session Title,Heat only NDVA county year 2018-2025,,
Session ID,2792486,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence: STATES_ND_VA,"Encounter Type: Emergency, Emergency to Inpatient",
Session Date Range,1/1/2018 - 12/31/2025,,
Measure,Number of Patients,,
Export User,Stephanie Perniciaro,,
Date of Export,1/22/2026,,
,,,
,,,
,Diagnosis (Encounter),Heat,"Total: Total includes all data, including data from columns not currently displayed."
Year,County of Residence,,
,"CLAY, SD",10 or fewer,1324
,"JIM WELLS, TX",10 or fewer,1222
,"FANNIN, TX",10 or fewer,470
,"MONTGOMERY, TN",10 or fewer,942
,"RICHLAND, ND",10 or fewer,1223
,"WEBB, TX",10 or fewer,413
,"SUSSEX, VA",10 or fewer,600
,"RUTHERFORD, TN",10 or fewer,842
,"NORTHUMBERLAND, PA",10 or fewer,751
,"LINCOLN, OK",10 or fewer,873
,"WILLIAMSON, TN",10 or fewer,789
,"LUBBOCK, TX",10 or fewer,750
,"TAYLOR, TX",10 or fewer,713
,"HARNEY, OR",10 or fewer,1317
,"FAYETTE, WV",10 or fewer,319
,"AMELIA, VA",10 or fewer,1378
,"MERCER, OH",10 or fewer,924
,"COMANCHE, OK",10 or fewer,354
,"STAUNTON CITY, VA",10 or fewer,1269
,"MCMINN, TN",10 or fewer,928
,"MCCORMICK, SC",10 or fewer,1280
,"DELAWARE, OK",10 or fewer,949
,"OTTAWA, OK",10 or fewer,1106
,"ROBERTS, SD",10 or fewer,361
,"BENTON, TN",10 or fewer,371
,"OSAGE, OK",10 or fewer,931
,"BARNWELL, SC",10 or fewer,126
,"IRON, UT",10 or fewer,147
,"MEIGS, OH",10 or fewer,557
,"HUTCHINSON, TX",10 or fewer,885
,"BUCHANAN, VA",10 or fewer,433
,"POLK, TN",10 or fewer,728
,"RALEIGH, WV",10 or fewer,541
,"ANGELINA, TX",10 or fewer,584
,"LAWRENCE, SD",10 or fewer,832
,"MATAGORDA, TX",10 or fewer,700
,"NOTTOWAY, VA",10 or fewer,861
,"HANCOCK, TN",10 or fewer,1713
,"MERCER, ND",10 or fewer,273
,"KING AND QUEEN, VA",10 or fewer,1616
,"TRAILL, ND",10 or fewer,1198
,"LAMOILLE, VT",10 or fewer,132
,"POTTAWATOMIE, OK",10 or fewer,272
,"MANASSAS PARK CITY, VA",10 or fewer,1099
,"WARD, ND",10 or fewer,913
