Session Title,OBESITY by ICD and BMI County Age 2024,,,
Session ID,2776918,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States ND_VA,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2024 - 12/31/2024,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/14/2025,,,
,,,,
,,,,
,Measures,BMI 30+ (%),OBESITY (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"LOVING, TX",-,-,10 or fewer
,"LAWRENCE, TN",-,-,15
,"RICHLAND, ND",6.40%,5.13%,3157
,"MOUNTRAIL, ND",7.67%,4.69%,704
,"DELTA, TX",-,-,146
,"KIMBLE, TX",-,-,66
,"KINNEY, TX",-,-,21
,"ASHTABULA, OH",8.11%,7.15%,9908
,"MILLS, TX",10.00%,-,140
,"CROCKETT, TN",5.62%,8.67%,623
,"CLAIBORNE, TN",14.47%,-,76
,"MCPHERSON, SD",8.03%,-,137
,"WHEELER, OR",6.70%,-,179
,"TULSA, OK",6.47%,5.32%,72111
,"MARION, OR",7.10%,4.16%,32329
,"HARNEY, OR",6.24%,2.59%,1041
,"MADISON, TN",6.10%,9.70%,6143
,"WYOMING, PA",7.17%,1.73%,1158
,"NORTHUMBERLAND, PA",7.49%,7.75%,387
,"HALL, TX",-,-,19
,"SUSQUEHANNA, PA",5.19%,2.18%,1793
,"ERIE, OH",6.12%,4.30%,5788
,"WAYNE, PA",5.87%,2.98%,1107
,"AUGUSTA, VA",7.45%,2.76%,7075
,"COLEMAN, TX",-,-,142
,"YORK, PA",6.47%,5.50%,76361
,"TILLMAN, OK",9.38%,-,160
,"PUSHMATAHA, OK",6.86%,-,175
,"ANDERSON, SC",7.12%,9.06%,37432
,"IRION, TX",4.24%,3.67%,354
,"RADFORD, VA",6.38%,-,188
,"LOGAN, ND",6.78%,-,236
,"PIERCE, ND",4.43%,1.83%,654
,"ROCKWALL, TX",5.55%,3.75%,11127
,"SULLIVAN, PA",9.88%,-,324
,"NELSON, ND",5.95%,3.77%,504
,"MANASSAS CITY, VA",5.80%,4.02%,3759
,"MERCER, OH",4.41%,2.71%,1884
,"WASHINGTON, PA",5.12%,1.59%,10096
,"FREESTONE, TX",8.99%,3.31%,968
,"CARSON, TX",5.04%,-,278
,"CAMPBELL, TN",-,-,86
,"ADAIR, OK",7.40%,3.13%,608
,"BOSQUE, TX",6.95%,3.75%,1468
,"JEFFERSON, TN",-,-,122
,"FRANKLIN, TX",7.99%,3.39%,413
,"KNOX, TX",-,-,31
,"LANCASTER, SC",6.15%,3.26%,10830
,"HALE, TX",8.39%,-,143
,"UNICOI, TN",8.75%,3.17%,1326
,"CUMBERLAND, PA",5.95%,2.96%,21736
,"MENARD, TX",-,-,185
,"DEAF SMITH, TX",9.43%,-,318
,"WINKLER, TX",-,-,37
,"MOORE, TX",6.25%,-,368
,"OCHILTREE, TX",-,-,84
,"STERLING, TX",6.89%,4.59%,305
,"BENTON, TN",9.88%,15.56%,1285
,"MIFFLIN, PA",-,-,74
,"CASS, TX",7.13%,3.19%,659
,"LLANO, TX",8.13%,5.76%,2363
,"POWHATAN, VA",7.14%,3.25%,2003
,"LEHIGH, PA",6.57%,16.39%,69380
,"GIBSON, TN",5.19%,7.16%,2292
,"GRAYSON, TX",6.76%,3.64%,5191
,"ELK, PA",-,-,21
,"UMATILLA, OR",8.17%,5.19%,5934
,"GREENVILLE, SC",6.65%,13.93%,79812
,"LINCOLN, OR",8.92%,3.91%,6234
,"LEBANON, PA",6.93%,6.12%,19319
,"BERKELEY, SC",6.32%,6.31%,27810
,"GARZA, TX",-,-,40
,"DALLAS, TX",6.84%,7.14%,213268
,"MCCURTAIN, OK",11.36%,3.90%,308
,"HOUSTON, TX",6.26%,3.98%,527
,"STARK, OH",5.12%,2.23%,15396
,"LAMAR, TX",8.08%,6.02%,631
,"PAYNE, OK",7.68%,2.31%,1993
,"HAMILTON, OH",7.03%,8.14%,151741
,"GALVESTON, TX",6.96%,4.58%,56928
,"DALLAM, TX",-,-,135
,"FAYETTE, TX",6.48%,3.89%,540
,"GREGORY, SD",4.49%,-,334
,"NELSON, VA",8.47%,5.74%,1499
,"ALLEGHENY, PA",4.70%,2.32%,49598
,"POTTER, TX",7.43%,2.31%,4858
,"MAVERICK, TX",8.37%,3.98%,753
,"POLK, OR",7.19%,3.93%,7209
,"WARREN, OH",4.98%,3.73%,39679
,"LOVE, OK",6.98%,-,172
,"WASHINGTON, OK",6.44%,2.35%,1614
,"PECOS, TX",10.00%,-,160
,"MITCHELL, TX",12.82%,-,117
,"TERRELL, TX",-,-,13
,"STAFFORD, VA",6.15%,3.05%,4487
,"NOBLE, OK",8.70%,-,161
,"SHELBY, TX",10.61%,4.47%,716
,"WHEELER, TX",-,-,70
,"RAMSEY, ND",5.19%,8.90%,2158
,"BAKER, OR",6.75%,2.32%,2369
,"PRINCE WILLIAM, VA",5.42%,2.69%,32748
,"LINCOLN, OK",8.55%,2.58%,1474
,"JOHNSON, TX",6.52%,3.38%,31773
,"DAUPHIN, PA",6.39%,3.44%,27345
,"DICKEY, ND",5.61%,2.87%,731
,"HAMILTON, TN",6.88%,5.39%,25577
,"WAYNE, TN",-,-,17
,"RUSK, TX",7.16%,3.60%,4467
,"HANOVER, VA",6.14%,3.45%,9756
,"OVERTON, TN",-,-,13
,"DAY, SD",7.35%,1.93%,830
,"HARDEMAN, TN",4.25%,3.97%,730
,"GRANT, OR",5.24%,2.73%,477
,"BUTLER, PA",3.67%,1.72%,7274
,"LINN, OR",7.35%,5.61%,21748
,"PHILADELPHIA, PA",5.96%,8.86%,93832
,"MATAGORDA, TX",8.31%,5.32%,1372
,"KAY, OK",10.29%,4.62%,476
,"VIRGINIA BEACH CITY, VA",4.42%,1.87%,29350
,"BURNET, TX",7.22%,6.28%,4918
,"JASPER, SC",7.98%,5.37%,764
,"LEON, TX",5.21%,3.16%,1171
,"POQUOSON CITY, VA",3.43%,1.51%,991
,"BERKS, PA",3.84%,5.52%,39199
,"LUZERNE, PA",6.52%,16.58%,12874
,"HUGHES, SD",6.20%,3.36%,387
,"GILLIAM, OR",-,-,100
,"MCKENZIE, ND",6.21%,5.70%,2945
,"MCLEAN, ND",5.24%,2.42%,992
,"TRAILL, ND",5.07%,3.63%,1735
,"BRYAN, OK",6.69%,4.02%,523
,"MORTON, ND",5.39%,3.12%,6290
,"DOUGLAS, SD",7.11%,-,478
,"BUCKS, PA",5.15%,5.94%,30895
,"MADISON, TX",5.30%,2.24%,981
,"FRANKLIN, TN",8.47%,-,177
,"KARNES, TX",11.48%,11.00%,209
,"STEPHENS, TX",9.56%,-,136
,"GREGG, TX",9.29%,3.77%,2735
,"WAYNESBORO CITY, VA",7.08%,3.75%,3491
,"STEPHENS, OK",7.83%,3.66%,383
,"JACKSON, TN",-,-,17
,"HUGHES, OK",8.48%,4.99%,401
,"PERRY, TN",-,-,24
,"DELAWARE, OH",3.75%,2.25%,21359
,"CHEROKEE, TX",7.35%,4.65%,5594
,"YOAKUM, TX",-,-,29
,"BENSON, ND",6.44%,10.76%,1041
,"GRANT, OK",-,-,43
,"CURRY, OR",6.53%,3.97%,781
,"CHILDRESS, TX",-,-,63
,"HYDE, SD",-,-,31
,"LACKAWANNA, PA",6.37%,3.19%,5666
,"BRAZORIA, TX",6.23%,4.41%,53765
,"WISE, TX",5.16%,3.15%,5392
,"TIPTON, TN",6.13%,4.27%,4095
,"WILBARGER, TX",12.28%,-,114
,"SEMINOLE, OK",9.23%,5.06%,336
,"CHOCTAW, OK",10.23%,-,176
,"MASON, TX",-,-,75
,"HANCOCK, TN",13.81%,3.36%,565
,"WINDSOR, VT",8.86%,4.48%,4980
,"BROWN, TX",9.59%,4.46%,605
,"MCHENRY, ND",6.56%,-,457
