Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2025,,,
Session ID,2775950,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States AL-DE,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2025 - 10/30/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/12/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
,"SAN DIEGO, CA",0.68%,1.30%,95759
,"LAKE, CA",-,-,606
,"WELD, CO",1.06%,2.03%,12443
,"YUMA, AZ",-,-,213
,"RANDOLPH, AR",-,-,160
,"SAN BENITO, CA",3.18%,4.85%,598
,"PULASKI, AR",1.90%,2.93%,13115
,"TELLER, CO",-,1.97%,558
,"BARBOUR, AL",-,-,124
,"SAN MATEO, CA",1.23%,1.74%,13037
,"IZARD, AR",-,-,72
,"SANTA CLARA, CA",1.14%,1.78%,27194
,"GRANT, AR",-,-,339
,"HARTFORD, CT",1.34%,1.98%,31879
,"MARIN, CA",0.59%,1.12%,5428
,"DILLINGHAM, AK",-,-,10 or fewer
,"IMPERIAL, CA",-,1.54%,1559
,"LINCOLN, CO",-,-,34
,"RIVERSIDE, CA",0.98%,2.13%,41826
,"BENT, CO",-,-,38
,"MADISON, AL",-,-,249
,"LITCHFIELD, CT",1.27%,2.03%,4331
,"KIOWA, CO",-,-,17
,"ADAMS, CO",1.26%,2.19%,13519
,"LOWNDES, AL",-,-,10 or fewer
,"INYO, CA",-,-,28
,"PHILLIPS, CO",-,-,41
,"KENAI PENINSULA, AK",-,-,41
,"WOODRUFF, AR",-,-,44
,"LAS ANIMAS, CO",-,-,112
,"FREMONT, CO",4.19%,5.16%,310
,"RIO GRANDE, CO",-,-,65
,"DENVER, CO",1.11%,1.74%,25821
,"YUMA, CO",-,-,67
,"VAN BUREN, AR",-,-,179
,"CONEJOS, CO",-,-,28
,"MONTEZUMA, CO",-,-,47
,"TALLAPOOSA, AL",-,-,14
,"RIO BLANCO, CO",-,-,40
,"KIT CARSON, CO",-,-,58
,"PIKE, AR",-,-,88
,"BACA, CO",-,-,25
,"MONTGOMERY, AL",-,-,126
,"ORANGE, CA",0.73%,1.45%,35254
,"CHILTON, AL",-,-,10 or fewer
,"NORTH SLOPE, AK",-,-,10 or fewer
,"LINCOLN, AR",-,-,104
,"SIERRA, CA",-,-,21
,"LIMESTONE, AL",-,-,71
,"ARAPAHOE, CO",1.27%,2.04%,18948
,"LARIMER, CO",0.92%,1.41%,14954
,"PARK, CO",-,-,100
,"COOSA, AL",-,-,10 or fewer
,"YELL, AR",-,9.09%,132
,"ELBERT, CO",-,2.15%,558
,"SAN JUAN, CO",-,-,10 or fewer
,"POPE, AR",3.24%,4.38%,525
,"VALDEZ CORDOVA, AK",-,-,10 or fewer
,"STONE, AR",-,-,47
,"CHEYENNE, CO",-,-,15
,"ASHLEY, AR",-,-,187
,"JEFFERSON, AL",-,-,405
,"MADERA, CA",1.23%,2.98%,3084
,"BROOMFIELD, CO",1.24%,1.77%,2092
,"SACRAMENTO, CA",0.65%,1.54%,15680
,"TOLLAND, CT",1.41%,2.04%,4324
,"LAKE, CO",-,-,51
,"FAULKNER, AR",2.09%,3.00%,2534
,"MOHAVE, AZ",-,-,135
,"DESHA, AR",-,-,99
,"SUMMIT, CO",-,-,223
,"YUBA, CA",-,-,410
,"SAGUACHE, CO",-,-,11
,"EL PASO, CO",1.27%,2.11%,25301
,"SHELBY, AL",-,-,160
,"CLEVELAND, AR",-,-,76
,"PINAL, AZ",0.71%,1.22%,3116
,"ALAMOSA, CO",-,-,70
,"JEFFERSON, CO",1.22%,2.17%,9915
,"GILPIN, CO",-,-,57
,"MATANUSKA SUSITNA, AK",-,-,86
,"CUSTER, CO",-,-,17
,"CONWAY, AR",-,-,210
,"POLK, AR",-,-,84
,"HOWARD, AR",-,-,82
,"NEW CASTLE, DE",1.89%,2.52%,10204
,"JUNEAU, AK",-,-,42
,"SOUTHEAST FAIRBANKS, AK",-,-,10 or fewer
,"MARION, AR",-,-,28
,"DOUGLAS, CO",0.97%,1.63%,10243
,"BOULDER, CO",0.85%,1.35%,11921
,"BOONE, AR",-,-,102
,"DELTA, CO",-,-,182
,"CHICOT, AR",-,-,84
,"SHASTA, CA",-,1.13%,1062
,"SEVIER, AR",-,-,76
,"MONTROSE, CO",-,-,180
,"CHAFFEE, CO",-,-,103
,"BRADLEY, AR",-,-,137
,"GARLAND, AR",2.93%,4.99%,581
,"DOLORES, CO",-,-,11
,"NEWTON, AR",-,-,15
,"MERCED, CA",2.13%,5.53%,1880
,"COLUSA, CA",-,-,77
,"BAXTER, AR",-,-,116
,"RUSSELL, AL",-,-,71
,"ELMORE, AL",-,-,48
,"YAVAPAI, AZ",-,-,527
,"LEE, AL",-,-,194
,"WASHINGTON, AR",2.14%,2.79%,2152
,"MONTGOMERY, AR",-,-,28
,"CLEAR CREEK, CO",-,-,37
,"SEARCY, AR",-,-,26
,"DREW, AR",-,-,342
,"MINERAL, CO",-,-,10 or fewer
,"SUTTER, CA",-,-,328
,"HOONAH ANGOON, AK",-,-,10 or fewer
,"NOME, AK",-,-,10 or fewer
,"CARROLL, AR",-,-,63
,"KINGS, CA",1.31%,5.12%,996
,"MARIPOSA, CA",-,-,75
,"GRAND, CO",-,-,176
,"SAN LUIS OBISPO, CA",2.74%,5.25%,438
,"GARFIELD, CO",-,3.79%,317
,"CALAVERAS, CA",-,-,98
,"GUNNISON, CO",-,-,382
,"ARCHULETA, CO",-,-,25
,"TULARE, CA",1.36%,5.16%,3236
,"TUOLUMNE, CA",-,-,126
,"MONO, CA",-,-,37
,"EAGLE, CO",-,3.59%,306
,"ROUTT, CO",-,1.49%,942
,"GLENN, CA",-,-,155
,"LA PLATA, CO",-,-,157
,"AMADOR, CA",-,-,84
,"STANISLAUS, CA",1.43%,5.99%,1888
,"FAIRBANKS NORTH STAR, AK",-,-,189
,"ANCHORAGE, AK",-,-,491
,"HINSDALE, CO",-,-,10 or fewer
,"OURAY, CO",-,-,10 or fewer
,"PITKIN, CO",-,-,285
,"PLACER, CA",-,0.76%,2098
,"PRINCE OF WALES HYDER, AK",-,-,10 or fewer
