,"FREMONT, CO",41.76%,20.36%,1542
,"CLEVELAND, AR",48.74%,27.36%,318
,"NOME, AK",-,-,10 or fewer
,"BETHEL, AK",-,-,10 or fewer
,"PETERSBURG, AK",-,-,12
,"WELD, CO",47.45%,28.40%,21039
,"COCHISE, AZ",43.00%,24.71%,1279
,"PLUMAS, CA",39.53%,21.83%,339
,"FAIRFIELD, CT",42.64%,30.04%,31398
,"SAN BENITO, CA",44.67%,27.25%,1453
,"MESA, CO",41.04%,21.38%,8568
,"SHELBY, AL",40.96%,17.55%,188
,"PHILLIPS, CO",42.06%,22.22%,126
,"MONTEREY, CA",46.29%,32.53%,17711
,"HUMBOLDT, CA",45.12%,19.35%,7591
,"KODIAK ISLAND, AK",44.46%,18.33%,551
,"STONE, AR",38.35%,20.39%,206
,"POLK, AR",42.91%,18.77%,261
,"DREW, AR",37.73%,21.64%,1100
,"DELTA, CO",37.15%,14.58%,638
,"MADISON, AL",41.60%,23.08%,351
,"PIMA, AZ",44.09%,30.94%,37377
,"YUBA, CA",40.79%,16.22%,635
,"SANTA BARBARA, CA",43.45%,24.54%,3827
,"BACA, CO",40.00%,23.16%,95
,"SAN JOAQUIN, CA",44.11%,23.77%,14571
,"KETCHIKAN GATEWAY, AK",-,-,29
,"LAKE, CA",41.15%,24.69%,1130
,"RIVERSIDE, CA",41.46%,23.32%,76819
,"TULARE, CA",44.08%,18.04%,4351
,"LINCOLN, CO",44.44%,27.78%,108
,"JEFFERSON, AL",37.32%,16.11%,627
,"MONTGOMERY, AR",38.33%,17.50%,120
,"GARLAND, AR",41.12%,21.69%,1807
,"JACKSON, CO",42.86%,20.24%,84
,"YUMA, CO",38.22%,14.22%,225
,"TRINITY, CA",39.86%,19.57%,138
,"KENAI PENINSULA, AK",32.71%,18.69%,107
,"SKAGWAY, AK",-,-,10 or fewer
,"SOLANO, CA",42.27%,24.14%,6867
,"SANTA CRUZ, AZ",41.63%,21.04%,442
,"CALAVERAS, CA",37.08%,17.75%,631
,"SONOMA, CA",42.58%,14.99%,12207
,"SEVIER, AR",49.03%,27.74%,155
,"SAN DIEGO, CA",36.51%,22.34%,191475
,"INYO, CA",38.00%,23.50%,200
,"SAN BERNARDINO, CA",40.93%,24.55%,40607
,"SIERRA, CA",31.82%,19.70%,66
,"TEHAMA, CA",34.44%,17.88%,151
,"LOS ANGELES, CA",39.68%,23.67%,69222
,"ADAMS, CO",43.97%,23.67%,17651
,"TELLER, CO",35.42%,17.77%,2578
,"ELBERT, CO",38.21%,19.19%,1683
,"BAXTER, AR",43.93%,22.43%,321
,"CONEJOS, CO",47.00%,28.00%,100
,"NORTH SLOPE, AK",-,-,10 or fewer
,"LOWNDES, AL",-,-,10 or fewer
,"RIO BLANCO, CO",34.31%,-,102
,"RIO GRANDE, CO",37.70%,19.84%,252
,"MENDOCINO, CA",36.77%,24.06%,2668
,"HOONAH ANGOON, AK",-,-,10 or fewer
,"MONTROSE, CO",39.78%,17.03%,558
,"MARION, AR",43.12%,22.02%,109
,"EL PASO, CO",40.44%,21.15%,42916
,"CHILTON, AL",-,-,21
,"COSTILLA, CO",39.39%,21.21%,99
,"GLENN, CA",42.86%,-,77
,"DOLORES, CO",-,-,21
,"MARIPOSA, CA",37.64%,17.03%,364
,"LARIMER, CO",35.89%,22.01%,27637
,"MATANUSKA SUSITNA, AK",36.00%,14.40%,125
,"ALAMOSA, CO",36.70%,18.81%,218
,"FAIRBANKS NORTH STAR, AK",37.36%,17.58%,91
,"SANTA CRUZ, CA",34.32%,20.81%,6688
,"JUNEAU, AK",28.99%,18.84%,69
,"AMADOR, CA",34.93%,16.89%,521
,"KIT CARSON, CO",46.30%,26.85%,108
,"WRANGELL, AK",-,-,10 or fewer
,"PARK, CO",32.49%,17.98%,634
,"NEWTON, AR",38.67%,-,75
,"CUSTER, CO",31.91%,21.28%,235
,"ALAMEDA, CA",34.72%,17.26%,52526
,"ARAPAHOE, CO",37.85%,21.17%,28170
,"CONTRA COSTA, CA",36.10%,18.20%,32444
,"NEW CASTLE, DE",46.07%,27.74%,12923
,"PINAL, AZ",36.95%,18.63%,5083
,"MERCED, CA",42.52%,22.14%,2954
,"YAVAPAI, AZ",28.42%,14.46%,2628
,"VALDEZ CORDOVA, AK",-,-,10 or fewer
,"MONTEZUMA, CO",26.74%,14.53%,172
,"BOONE, AR",47.92%,21.35%,192
,"DENVER, CO",36.95%,18.88%,34154
,"ORANGE, CA",30.60%,19.18%,83096
,"SACRAMENTO, CA",36.02%,19.27%,27803
,"SUTTER, CA",34.17%,15.00%,480
,"JEFFERSON, CO",33.97%,17.99%,21983
,"BROOMFIELD, CO",31.79%,17.81%,3790
,"HINSDALE, CO",-,-,12
,"MARIN, CA",30.80%,18.45%,5679
,"SAGUACHE, CO",24.10%,13.25%,83
,"YOLO, CA",36.00%,13.57%,3456
,"COLUSA, CA",31.17%,-,77
,"DOUGLAS, CO",32.53%,17.66%,23544
,"MONO, CA",29.63%,10.19%,108
,"TUOLUMNE, CA",33.09%,22.30%,408
,"GILPIN, CO",27.80%,11.20%,241
,"SANTA CLARA, CA",29.40%,15.88%,53492
,"BUTTE, CA",25.79%,12.89%,698
,"GARFIELD, CO",28.55%,13.24%,725
,"MINERAL, CO",-,-,24
,"SITKA, AK",-,-,15
,"ARCHULETA, CO",23.33%,12.00%,150
,"ANCHORAGE, AK",25.98%,12.81%,281
,"EL DORADO, CA",25.93%,14.02%,4829
,"CHAFFEE, CO",27.66%,13.96%,394
,"CLEAR CREEK, CO",25.88%,14.71%,170
,"SAN LUIS OBISPO, CA",26.25%,15.88%,1341
,"BOULDER, CO",25.33%,15.67%,23863
,"SAN MATEO, CA",25.40%,15.51%,20129
,"CARROLL, AR",41.32%,19.01%,121
,"LAKE, CO",30.00%,18.57%,70
,"SAN JUAN, CO",-,-,10 or fewer
,"SAN FRANCISCO, CA",23.42%,15.47%,31027
,"PLACER, CA",25.41%,12.07%,4597
,"STANISLAUS, CA",22.66%,10.60%,4753
,"GRAND, CO",20.04%,9.11%,494
,"WASHINGTON, AR",39.94%,15.86%,1715
,"ROUTT, CO",21.44%,11.69%,2309
,"LA PLATA, CO",20.34%,12.32%,349
,"OURAY, CO",25.00%,-,76
,"GUNNISON, CO",16.81%,5.75%,226
,"YAKUTAT, AK",-,-,10 or fewer
,"NEVADA, CA",16.84%,9.59%,855
,"MADISON, AR",40.86%,13.98%,93
,"SUMMIT, CO",19.90%,9.45%,402
,"BENTON, AR",39.49%,16.50%,1370
,"COCONINO, AZ",15.78%,7.17%,697
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"EAGLE, CO",16.61%,8.39%,596
,"VENTURA, CA",15.72%,6.79%,3403
,"PITKIN, CO",11.72%,5.91%,930
,"SAN MIGUEL, CO",6.82%,-,176
,None of the above,38.13%,23.29%,339102
,Total,40.49%,23.70%,2111923
65 Years or more,"KUSILVAK, AK",-,-,10 or fewer
,"COOSA, AL",-,-,10 or fewer
,"WALKER, AL",50.89%,25.89%,112
,"CLEBURNE, AL",49.35%,20.67%,387
,"PERRY, AL",50.00%,-,22
,"WILCOX, AL",47.92%,27.55%,265
,"CHOCTAW, AL",51.60%,27.20%,1901
,"ALEUTIANS EAST, AK",-,-,10 or fewer
,"TALLADEGA, AL",44.71%,11.76%,170
,"BLOUNT, AL",42.99%,23.36%,107
,"CLARKE, AL",44.38%,29.23%,1406
,"ALPINE, CA",47.89%,22.54%,71
,"DALLAS, AL",58.93%,25.00%,56
,"CLAY, AL",38.36%,-,73
,"MARENGO, AL",51.16%,22.79%,430
,"CALHOUN, AL",40.85%,18.76%,874
,"GREENE, AL",51.94%,19.90%,206
,"WASHINGTON, AL",46.65%,32.12%,1239
,"CHAMBERS, AL",40.72%,23.56%,1218
,"MISSISSIPPI, AR",45.76%,22.44%,2736
,"SUMTER, AL",50.25%,32.32%,1182
,"MOBILE, AL",44.64%,41.15%,28568
,"PIKE, AL",43.18%,13.94%,667
,"MONROE, AL",41.63%,19.35%,1230
,"MARSHALL, AL",41.80%,20.49%,244
,"CHEROKEE, AL",40.21%,24.48%,1634
,"RANDOLPH, AL",40.36%,20.30%,877
,"HALE, AL",40.76%,26.05%,238
,"KENT, DE",56.93%,36.00%,25241
,"ETOWAH, AL",42.15%,17.40%,885
,"POINSETT, AR",46.43%,26.07%,2608
,"BUTLER, AL",43.61%,18.80%,133
,"LAWRENCE, AR",46.52%,21.19%,1279
,"CONECUH, AL",45.44%,20.62%,548
,"PICKENS, AL",43.87%,19.47%,1053
,"MACON, AL",42.86%,13.45%,238
,"JACKSON, AR",44.27%,23.39%,1240
,"RANDOLPH, AR",44.98%,19.91%,1145
,"DILLINGHAM, AK",-,-,10 or fewer
,"NEVADA, AR",40.62%,25.69%,837
,"OUACHITA, AR",42.74%,26.31%,2756
,"JACKSON, AL",40.32%,16.32%,925
,"BARBOUR, AL",38.74%,13.25%,1962
,"ALEUTIANS WEST, AK",-,-,10 or fewer
,"SAINT CLAIR, AL",49.60%,20.80%,125
,"CROSS, AR",43.84%,25.96%,1460
,"PHILLIPS, AR",42.57%,22.20%,1144
,"SHARP, AR",43.69%,17.38%,1300
,"SAINT FRANCIS, AR",40.05%,21.93%,1473
,"LAWRENCE, AL",-,-,25
,"PERRY, AR",46.20%,31.55%,1236
,"YUKON KOYUKUK, AK",-,-,10 or fewer
,"SUSSEX, DE",48.84%,30.76%,40991
,"CRAIGHEAD, AR",45.92%,25.21%,10140
,"MONROE, AR",39.86%,26.20%,1267
,"GREENE, AR",43.86%,21.93%,3976
,"CLARK, AR",39.24%,29.62%,3275
,"WINSTON, AL",45.26%,21.05%,95
,"AUTAUGA, AL",44.78%,22.39%,67
,"DALLAS, AR",43.44%,26.97%,686
,"CROWLEY, CO",43.65%,27.86%,323
,"LASSEN, CA",41.34%,22.90%,1616
,"SCOTT, AR",43.58%,21.72%,709
,"CULLMAN, AL",40.88%,18.25%,137
,"CRITTENDEN, AR",39.87%,25.90%,4961
,"BULLOCK, AL",45.00%,-,40
,"JOHNSON, AR",41.66%,14.59%,1241
,"DALE, AL",38.14%,14.73%,4344
,"VAN BUREN, AR",40.96%,15.59%,1963
,"SOUTHEAST FAIRBANKS, AK",50.00%,-,24
,"LEE, AR",40.82%,20.24%,583
,"MILLER, AR",45.05%,18.59%,1092
,"LAFAYETTE, AR",48.18%,21.17%,137
,"TUSCALOOSA, AL",41.85%,19.92%,1295
,"ARKANSAS, AR",42.28%,27.67%,2682
,"NORTHWEST ARCTIC, AK",-,-,10 or fewer
,"HOUSTON, AL",37.95%,16.83%,12767
,"LITTLE RIVER, AR",42.97%,15.59%,263
,"CLAY, AR",44.64%,25.16%,1129
,"MORGAN, AL",40.74%,17.59%,108
,"SEDGWICK, CO",42.59%,20.91%,263
,"BENT, CO",38.89%,21.35%,342
,"SISKIYOU, CA",41.37%,25.07%,1743
,"CRAWFORD, AR",45.75%,26.39%,6855
,"SALINE, AR",40.61%,25.23%,12004
,"HENRY, AL",38.44%,14.95%,2414
,"HOT SPRING, AR",38.44%,22.37%,3504
,"SEBASTIAN, AR",42.90%,26.10%,11202
,"PRAIRIE, AR",41.07%,24.44%,1215
,"BALDWIN, AL",39.29%,29.91%,30106
,"OTERO, CO",42.14%,23.77%,1464
,"LOGAN, AR",42.88%,19.19%,1376
,"BIBB, AL",64.71%,-,17
,"ESCAMBIA, AL",42.14%,23.62%,1393
,"COLBERT, AL",35.18%,16.08%,199
,"PUEBLO, CO",41.82%,29.27%,19428
,"COVINGTON, AL",35.22%,13.04%,920
,"FRANKLIN, AL",40.40%,16.92%,396
,"LONOKE, AR",41.65%,21.11%,8585
,"FRANKLIN, AR",44.95%,21.99%,1128
,"HEMPSTEAD, AR",38.56%,21.04%,599
,"LAMAR, AL",39.25%,17.06%,1442
,"YUMA, AZ",38.34%,18.28%,1411
,"WINDHAM, CT",46.06%,30.11%,14389
,"INDEPENDENCE, AR",40.83%,17.24%,1908
,"JEFFERSON, AR",43.79%,23.57%,5177
,"FAYETTE, AL",32.11%,10.09%,109
,"CLEBURNE, AR",39.34%,18.94%,5422
,"COFFEE, AL",44.36%,16.37%,5505
,"MARION, AL",40.89%,20.58%,2167
,"LOGAN, CO",43.71%,26.76%,1700
,"MIDDLESEX, CT",45.35%,30.17%,27215
,"PRINCE OF WALES HYDER, AK",-,-,16
,"RUSSELL, AL",38.69%,16.35%,367
,"CONWAY, AR",39.82%,18.92%,1522
,"LITCHFIELD, CT",44.40%,28.15%,19437
,"IMPERIAL, CA",33.74%,18.61%,5018
,"UNION, AR",37.13%,19.31%,2222
,"NEW HAVEN, CT",44.98%,30.29%,42593
,"FULTON, AR",44.74%,19.41%,304
,"FRESNO, CA",43.60%,20.81%,89868
,"TALLAPOOSA, AL",40.38%,13.46%,104
,"DENALI, AK",-,-,16
,"NEW LONDON, CT",43.77%,27.90%,30916
,"MONTGOMERY, AL",34.05%,17.48%,326
,"CRENSHAW, AL",34.00%,10.00%,200
,"GILA, AZ",36.26%,17.00%,1241
,"GENEVA, AL",35.04%,12.50%,2800
,"WHITE, AR",38.19%,18.48%,4265
,"PROWERS, CO",42.11%,21.29%,836
,"CALHOUN, AR",40.77%,21.73%,336
,"COLUMBIA, AR",37.07%,16.22%,820
,"NAVAJO, AZ",36.28%,15.47%,769
,"FAULKNER, AR",40.97%,20.41%,9327
,"GRANT, AR",39.71%,22.49%,1934
,"WOODRUFF, AR",37.40%,17.05%,393
,"CHICOT, AR",34.92%,14.65%,587
,"KIOWA, CO",43.18%,24.24%,132
,"MOFFAT, CO",44.02%,17.78%,1715
,"LA PAZ, AZ",36.76%,18.38%,370
,"PULASKI, AR",37.58%,23.98%,47385
,"ELMORE, AL",35.71%,14.29%,140
,"LAUDERDALE, AL",39.16%,19.58%,143
,"HOWARD, AR",39.03%,19.35%,310
,"WASHINGTON, CO",37.61%,21.94%,351
,"ASHLEY, AR",36.36%,16.68%,1367
,"MODOC, CA",37.76%,18.88%,482
,"TOLLAND, CT",44.43%,28.24%,16418
,"CHEYENNE, CO",38.37%,17.44%,86
,"MORGAN, CO",42.72%,21.30%,1765
,"PIKE, AR",36.16%,21.05%,437
,"LINCOLN, AR",33.29%,18.76%,709
,"MOHAVE, AZ",32.47%,13.39%,1882
,"LAS ANIMAS, CO",33.93%,17.65%,1388
,"SEARCY, AR",35.82%,12.89%,349
,"HARTFORD, CT",43.86%,30.58%,96844
,"GRAHAM, AZ",36.83%,16.10%,410
,"LEE, AL",35.16%,13.10%,748
,"YELL, AR",34.50%,17.55%,826
,"MADERA, CA",39.76%,17.20%,10893
,"DEL NORTE, CA",41.20%,13.82%,1454
,"SHASTA, CA",38.08%,22.23%,2713
,"IZARD, AR",38.40%,16.21%,401
,"GREENLEE, AZ",35.71%,19.05%,84
,"POPE, AR",35.14%,18.19%,2843
,"DESHA, AR",36.59%,18.29%,727
,"HUERFANO, CO",31.35%,18.09%,973
,"LIMESTONE, AL",38.62%,19.31%,145
,"BRISTOL BAY, AK",-,-,10 or fewer
,"HAINES, AK",42.86%,-,28
,"BRADLEY, AR",31.90%,17.96%,696
,"KERN, CA",37.40%,19.71%,15638
,"KINGS, CA",38.66%,13.54%,2887
,"NAPA, CA",36.89%,35.24%,2787
,"APACHE, AZ",27.87%,11.24%,427
,"MARICOPA, AZ",34.91%,18.82%,213598
,"FREMONT, CO",35.35%,19.22%,3174
,"CLEVELAND, AR",34.33%,18.39%,571
,"NOME, AK",-,-,12
,"BETHEL, AK",-,-,10 or fewer
,"PETERSBURG, AK",33.33%,-,57
,"WELD, CO",40.46%,26.15%,34186
,"COCHISE, AZ",31.73%,19.31%,3423
,"PLUMAS, CA",33.28%,19.02%,1220
,"FAIRFIELD, CT",37.73%,24.77%,45290
,"SAN BENITO, CA",35.52%,20.33%,2258
,"MESA, CO",33.41%,14.62%,17892
,"SHELBY, AL",35.06%,15.54%,251
,"PHILLIPS, CO",33.64%,14.98%,327
,"MONTEREY, CA",36.24%,26.30%,25406
,"HUMBOLDT, CA",37.10%,13.86%,12328
,"KODIAK ISLAND, AK",34.14%,14.42%,867
,"STONE, AR",33.70%,14.86%,451
,"POLK, AR",37.94%,21.34%,506
,"DREW, AR",30.65%,16.82%,2075
,"DELTA, CO",32.68%,11.44%,1845
,"MADISON, AL",35.15%,18.58%,549
,"PIMA, AZ",32.26%,21.59%,72337
,"YUBA, CA",28.92%,11.32%,574
,"SANTA BARBARA, CA",35.42%,19.30%,4192
,"BACA, CO",32.43%,19.59%,296
,"SAN JOAQUIN, CA",35.12%,20.87%,29369
,"KETCHIKAN GATEWAY, AK",32.10%,19.75%,81
,"LAKE, CA",29.88%,16.51%,1496
,"RIVERSIDE, CA",30.52%,17.36%,130797
,"TULARE, CA",34.17%,11.94%,6833
,"LINCOLN, CO",37.69%,20.10%,199
,"JEFFERSON, AL",27.68%,13.33%,690
,"MONTGOMERY, AR",31.31%,12.62%,214
,"GARLAND, AR",30.75%,15.64%,4214
,"JACKSON, CO",32.31%,17.95%,195
,"YUMA, CO",35.08%,15.01%,593
,"TRINITY, CA",29.96%,10.49%,267
,"KENAI PENINSULA, AK",31.84%,16.48%,267
,"SKAGWAY, AK",-,-,12
,"SOLANO, CA",29.03%,13.73%,9200
,"SANTA CRUZ, AZ",29.96%,14.39%,1098
,"CALAVERAS, CA",31.04%,12.18%,1814
,"SONOMA, CA",31.12%,10.21%,14372
,"SEVIER, AR",40.64%,18.72%,187
,"SAN DIEGO, CA",30.94%,19.05%,309092
,"INYO, CA",25.04%,14.44%,651
,"SAN BERNARDINO, CA",32.52%,19.47%,56009
,"SIERRA, CA",32.29%,18.39%,223
,"TEHAMA, CA",32.00%,14.00%,250
,"LOS ANGELES, CA",28.41%,17.85%,96591
,"ADAMS, CO",38.11%,21.28%,23848
,"TELLER, CO",30.50%,15.78%,4898
,"ELBERT, CO",31.87%,14.32%,2780
,"BAXTER, AR",34.26%,14.35%,648
,"CONEJOS, CO",32.20%,17.07%,205
,"NORTH SLOPE, AK",-,-,10 or fewer
,"LOWNDES, AL",-,-,15
,"RIO BLANCO, CO",33.47%,11.16%,242
,"RIO GRANDE, CO",30.63%,17.29%,457
,"MENDOCINO, CA",26.28%,16.38%,4273
,"HOONAH ANGOON, AK",-,-,22
,"MONTROSE, CO",23.93%,9.06%,1546
,"MARION, AR",29.53%,16.58%,193
,"EL PASO, CO",33.75%,18.02%,65642
,"CHILTON, AL",-,-,26
,"COSTILLA, CO",24.86%,12.14%,173
,"GLENN, CA",32.26%,16.94%,124
,"DOLORES, CO",-,-,40
,"MARIPOSA, CA",29.22%,11.63%,1126
,"LARIMER, CO",32.45%,21.13%,54511
,"MATANUSKA SUSITNA, AK",32.58%,16.74%,221
,"ALAMOSA, CO",32.34%,15.49%,368
,"FAIRBANKS NORTH STAR, AK",29.06%,11.70%,265
,"SANTA CRUZ, CA",25.69%,13.47%,10166
,"JUNEAU, AK",29.57%,14.52%,186
,"AMADOR, CA",24.68%,10.41%,1268
,"KIT CARSON, CO",34.71%,14.46%,242
,"WRANGELL, AK",-,-,23
,"PARK, CO",29.48%,14.02%,1177
,"NEWTON, AR",33.93%,16.07%,112
,"CUSTER, CO",26.52%,15.18%,626
,"ALAMEDA, CA",26.62%,14.59%,80466
,"ARAPAHOE, CO",29.56%,16.78%,47768
,"CONTRA COSTA, CA",26.36%,12.17%,46437
,"NEW CASTLE, DE",33.91%,20.95%,19252
,"PINAL, AZ",28.19%,13.11%,8929
,"MERCED, CA",32.53%,15.79%,4795
,"YAVAPAI, AZ",23.19%,10.52%,6808
,"VALDEZ CORDOVA, AK",40.74%,-,27
,"MONTEZUMA, CO",28.65%,15.63%,384
,"BOONE, AR",35.92%,15.21%,309
,"DENVER, CO",29.36%,15.45%,48620
,"ORANGE, CA",23.27%,14.63%,133141
,"SACRAMENTO, CA",26.15%,13.32%,36182
,"SUTTER, CA",21.95%,8.58%,606
,"JEFFERSON, CO",28.88%,15.52%,41144
,"BROOMFIELD, CO",29.41%,17.23%,7140
,"HINSDALE, CO",-,-,27
,"MARIN, CA",21.85%,12.48%,7323
,"SAGUACHE, CO",23.78%,8.54%,164
,"YOLO, CA",26.70%,10.24%,4689
,"COLUSA, CA",29.69%,-,128
,"DOUGLAS, CO",27.23%,14.91%,35951
,"MONO, CA",24.71%,8.24%,255
,"TUOLUMNE, CA",23.86%,15.12%,1144
,"GILPIN, CO",25.67%,15.24%,374
,"SANTA CLARA, CA",24.04%,12.86%,90831
,"BUTTE, CA",22.81%,10.94%,1280
,"GARFIELD, CO",22.32%,9.94%,1429
,"MINERAL, CO",26.19%,-,42
,"SITKA, AK",27.27%,-,44
,"ARCHULETA, CO",24.00%,13.54%,325
,"ANCHORAGE, AK",25.97%,12.12%,693
,"EL DORADO, CA",20.94%,9.66%,7723
,"CHAFFEE, CO",20.69%,9.75%,923
,"CLEAR CREEK, CO",24.55%,10.61%,330
,"SAN LUIS OBISPO, CA",20.87%,12.50%,3488
,"BOULDER, CO",24.10%,16.04%,42822
,"SAN MATEO, CA",21.43%,13.67%,33273
,"CARROLL, AR",35.75%,18.65%,193
,"LAKE, CO",17.21%,-,122
,"SAN JUAN, CO",-,-,19
,"SAN FRANCISCO, CA",18.46%,13.89%,41249
,"PLACER, CA",16.44%,7.34%,10008
,"STANISLAUS, CA",17.12%,10.09%,9349
,"GRAND, CO",18.01%,7.72%,855
,"WASHINGTON, AR",31.39%,12.11%,2660
,"ROUTT, CO",20.07%,11.00%,3746
,"LA PLATA, CO",18.17%,8.46%,875
,"OURAY, CO",14.59%,4.72%,233
,"GUNNISON, CO",19.26%,7.88%,457
,"YAKUTAT, AK",-,-,10 or fewer
,"NEVADA, CA",17.00%,7.01%,1841
,"MADISON, AR",29.90%,-,97
,"SUMMIT, CO",13.15%,5.75%,730
,"BENTON, AR",34.28%,15.72%,2112
,"COCONINO, AZ",16.64%,8.67%,1154
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"EAGLE, CO",11.39%,6.17%,1247
,"VENTURA, CA",12.79%,5.49%,7655
,"PITKIN, CO",11.35%,5.10%,1648
,"SAN MIGUEL, CO",7.21%,-,305
,None of the above,32.26%,20.05%,560374
,Total,33.20%,19.72%,3440276
"Total: Total includes all data, including data from rows not currently displayed.","KUSILVAK, AK",-,-,10 or fewer
,"COOSA, AL",53.85%,23.08%,65
,"WALKER, AL",52.60%,30.99%,597
,"CLEBURNE, AL",52.28%,24.52%,1448
,"PERRY, AL",52.22%,22.22%,90
,"WILCOX, AL",51.55%,30.41%,582
,"CHOCTAW, AL",50.46%,25.82%,6120
,"ALEUTIANS EAST, AK",-,-,14
,"TALLADEGA, AL",49.55%,21.60%,1213
,"BLOUNT, AL",49.06%,21.39%,748
,"CLARKE, AL",49.01%,29.87%,3485
,"ALPINE, CA",48.47%,32.75%,229
,"DALLAS, AL",48.39%,21.51%,186
,"CLAY, AL",48.14%,15.43%,376
,"MARENGO, AL",47.74%,21.61%,1240
,"CALHOUN, AL",47.42%,23.35%,4317
,"GREENE, AL",47.13%,20.43%,783
,"WASHINGTON, AL",46.74%,28.47%,3558
,"CHAMBERS, AL",46.73%,25.28%,4066
,"MISSISSIPPI, AR",46.71%,25.82%,10381
,"SUMTER, AL",46.65%,26.37%,3921
,"MOBILE, AL",46.09%,32.92%,101856
,"PIKE, AL",45.76%,16.45%,1556
,"MONROE, AL",45.25%,21.34%,3379
,"MARSHALL, AL",45.25%,23.66%,1441
,"CHEROKEE, AL",45.13%,24.99%,3541
,"RANDOLPH, AL",45.10%,21.40%,2654
,"HALE, AL",44.72%,29.88%,937
,"KENT, DE",44.65%,26.67%,112804
,"ETOWAH, AL",44.52%,23.08%,6611
,"POINSETT, AR",44.52%,25.28%,11625
,"BUTLER, AL",44.35%,19.77%,354
,"LAWRENCE, AR",44.32%,22.83%,4323
,"CONECUH, AL",44.11%,21.22%,1748
,"PICKENS, AL",44.11%,18.81%,3945
,"MACON, AL",43.90%,19.51%,943
,"JACKSON, AR",43.85%,24.27%,3523
,"RANDOLPH, AR",43.78%,21.07%,3470
,"DILLINGHAM, AK",-,-,16
,"NEVADA, AR",43.56%,26.18%,3044
,"OUACHITA, AR",43.55%,25.09%,10399
,"JACKSON, AL",43.45%,17.04%,2794
,"BARBOUR, AL",43.31%,15.00%,4140
,"ALEUTIANS WEST, AK",43.14%,-,51
,"SAINT CLAIR, AL",43.13%,21.70%,728
,"CROSS, AR",42.80%,30.09%,6194
,"PHILLIPS, AR",42.79%,23.59%,3375
,"SHARP, AR",42.75%,19.28%,3284
,"SAINT FRANCIS, AR",42.60%,25.56%,4500
,"LAWRENCE, AL",42.45%,16.98%,106
,"PERRY, AR",42.40%,27.88%,4276
,"YUKON KOYUKUK, AK",-,-,19
,"SUSSEX, DE",42.10%,26.33%,130592
,"CRAIGHEAD, AR",42.09%,22.80%,53601
,"MONROE, AR",42.02%,23.85%,3732
,"GREENE, AR",41.96%,21.56%,15466
,"CLARK, AR",41.94%,26.13%,11789
,"WINSTON, AL",41.76%,22.06%,340
,"AUTAUGA, AL",41.64%,18.84%,329
,"DALLAS, AR",41.50%,25.23%,2077
,"CROWLEY, CO",41.17%,25.21%,1047
,"LASSEN, CA",41.15%,21.14%,4867
,"SCOTT, AR",40.79%,19.88%,2525
,"CULLMAN, AL",40.77%,16.05%,623
,"CRITTENDEN, AR",40.76%,22.61%,23300
,"BULLOCK, AL",40.67%,17.33%,150
,"JOHNSON, AR",40.64%,14.80%,5276
,"DALE, AL",40.59%,16.20%,11689
,"VAN BUREN, AR",40.54%,16.57%,4689
,"SOUTHEAST FAIRBANKS, AK",40.38%,23.08%,52
,"LEE, AR",40.37%,20.93%,1610
,"MILLER, AR",40.34%,20.11%,5877
,"LAFAYETTE, AR",40.22%,20.19%,624
,"TUSCALOOSA, AL",40.20%,23.35%,11625
,"ARKANSAS, AR",40.03%,24.43%,11241
,"NORTHWEST ARCTIC, AK",-,-,25
,"HOUSTON, AL",39.91%,17.22%,38020
,"LITTLE RIVER, AR",39.90%,20.49%,1391
,"CLAY, AR",39.80%,23.75%,3402
,"MORGAN, AL",39.77%,17.27%,440
,"SEDGWICK, CO",39.75%,20.86%,556
,"BENT, CO",39.70%,22.49%,1005
,"SISKIYOU, CA",39.70%,22.01%,5333
,"CRAWFORD, AR",39.65%,21.08%,27894
,"SALINE, AR",39.65%,23.78%,49880
,"HENRY, AL",39.55%,15.41%,5633
,"HOT SPRING, AR",39.48%,22.29%,12367
,"SEBASTIAN, AR",39.26%,21.54%,48263
,"PRAIRIE, AR",39.25%,21.15%,4023
,"BALDWIN, AL",39.22%,25.05%,88907
,"OTERO, CO",39.21%,23.83%,4575
,"LOGAN, AR",39.16%,17.63%,4832
,"BIBB, AL",39.13%,21.12%,161
,"ESCAMBIA, AL",39.07%,21.44%,5442
,"COLBERT, AL",39.00%,16.50%,618
,"PUEBLO, CO",38.92%,24.21%,66139
,"COVINGTON, AL",38.86%,15.77%,2074
,"FRANKLIN, AL",38.81%,16.28%,1247
,"LONOKE, AR",38.77%,19.60%,35294
,"FRANKLIN, AR",38.74%,18.45%,4125
,"HEMPSTEAD, AR",38.61%,19.47%,2691
,"LAMAR, AL",38.55%,17.38%,4234
,"YUMA, AZ",38.42%,18.00%,3472
,"WINDHAM, CT",38.41%,25.10%,59993
,"INDEPENDENCE, AR",38.40%,19.01%,6670
,"JEFFERSON, AR",38.39%,21.81%,22762
,"FAYETTE, AL",38.35%,16.50%,412
,"CLEBURNE, AR",38.32%,18.17%,14952
,"COFFEE, AL",38.32%,15.32%,17181
,"MARION, AL",38.19%,20.16%,7306
,"LOGAN, CO",38.16%,22.82%,4154
,"MIDDLESEX, CT",38.14%,25.39%,96816
