Session Title,OBESITY by ICD and BMI County Age 2025,,,
Session ID,2776887,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States AL-DE,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2025 - 10/30/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/14/2025,,,
,,,,
,,,,
,Measures,BMI 30+ (%),OBESITY (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
Less than 18 Years,"PERRY, AL",-,-,10 or fewer
,"GENEVA, AL",48.63%,21.61%,1388
,"LAWRENCE, AL",-,-,18
,"ASHLEY, AR",47.34%,25.16%,640
,"JEFFERSON, AR",59.28%,32.62%,2952
,"LINCOLN, AR",51.27%,26.91%,353
,"KIOWA, CO",67.57%,40.54%,37
,"LASSEN, CA",47.52%,24.21%,888
,"FULTON, AR",57.74%,28.57%,168
,"FRESNO, CA",54.04%,27.87%,54357
,"WINDHAM, CT",51.67%,33.68%,8691
,"INDEPENDENCE, AR",51.21%,27.70%,906
,"CONWAY, AR",50.40%,27.25%,756
,"CHILTON, AL",61.11%,-,18
,"DREW, AR",47.09%,26.85%,998
,"NOME, AK",-,-,10 or fewer
,"GRAHAM, AZ",51.20%,28.31%,166
,"WOODRUFF, AR",48.21%,19.64%,168
,"NEW HAVEN, CT",51.76%,34.71%,27231
,"SISKIYOU, CA",48.54%,30.16%,925
,"NEW LONDON, CT",49.46%,31.85%,19159
,"CALHOUN, AR",52.38%,32.28%,189
,"NAVAJO, AZ",42.68%,18.69%,321
,"HEMPSTEAD, AR",57.10%,27.49%,331
,"CRENSHAW, AL",45.24%,22.62%,84
,"MIDDLESEX, CT",49.39%,32.39%,15191
,"IMPERIAL, CA",43.46%,24.69%,2706
,"LITCHFIELD, CT",48.92%,28.58%,11055
,"FAULKNER, AR",52.18%,26.93%,5054
,"MOFFAT, CO",52.38%,26.09%,1008
,"WHITE, AR",49.23%,23.94%,2393
,"GRANT, AR",49.45%,29.15%,1084
,"ELMORE, AL",43.01%,21.51%,93
,"LAS ANIMAS, CO",48.92%,26.63%,507
,"NORTHWEST ARCTIC, AK",-,-,10 or fewer
,"YELL, AR",48.42%,25.79%,442
,"GILA, AZ",46.12%,23.97%,438
,"CHICOT, AR",44.36%,27.64%,275
,"LEE, AL",47.46%,19.14%,512
,"MONTGOMERY, AL",48.73%,24.87%,197
,"MORGAN, CO",49.93%,26.12%,693
,"MORGAN, AL",47.06%,17.65%,68
,"PULASKI, AR",49.51%,30.43%,24690
,"WASHINGTON, CO",42.75%,22.90%,131
,"GREENLEE, AZ",45.83%,-,48
,"COLUMBIA, AR",50.58%,26.06%,518
,"PIKE, AR",48.80%,33.97%,209
,"POPE, AR",47.12%,27.98%,1458
,"MADERA, CA",52.75%,25.42%,5488
,"BRADLEY, AR",48.84%,29.48%,346
,"DESHA, AR",45.31%,25.89%,309
,"SEARCY, AR",49.33%,18.67%,150
,"BETHEL, AK",-,-,10 or fewer
,"MARICOPA, AZ",44.87%,25.81%,116419
,"IZARD, AR",41.75%,27.18%,206
,"HARTFORD, CT",49.45%,33.31%,58921
,"PHILLIPS, CO",45.79%,29.91%,107
,"SOUTHEAST FAIRBANKS, AK",-,-,10 or fewer
,"TOLLAND, CT",48.35%,27.84%,9459
,"SAN BENITO, CA",48.08%,35.28%,1352
,"HAINES, AK",-,-,10 or fewer
,"SKAGWAY, AK",-,-,10 or fewer
,"SHASTA, CA",48.41%,30.29%,1291
,"KINGS, CA",51.70%,22.96%,1851
,"HUERFANO, CO",42.81%,29.39%,313
,"HOWARD, AR",53.29%,30.26%,152
,"KERN, CA",49.93%,29.46%,17567
,"COCHISE, AZ",45.85%,24.46%,1071
,"FREMONT, CO",43.25%,22.97%,1341
,"SAN JOAQUIN, CA",48.38%,25.67%,16933
,"MODOC, CA",41.62%,24.87%,197
,"APACHE, AZ",44.44%,19.30%,171
,"MESA, CO",43.83%,22.49%,8585
,"YUBA, CA",43.06%,18.71%,620
,"MONTEREY, CA",48.91%,44.13%,16368
,"DELTA, CO",43.18%,16.72%,616
,"WELD, CO",49.52%,30.33%,19778
,"MOHAVE, AZ",40.17%,17.33%,727
,"LIMESTONE, AL",45.57%,30.38%,79
,"DEL NORTE, CA",47.36%,24.14%,986
,"CLEVELAND, AR",52.22%,27.30%,293
,"STONE, AR",46.30%,22.84%,162
,"TEHAMA, CA",40.15%,22.63%,137
,"LINCOLN, CO",43.43%,27.27%,99
,"FAIRFIELD, CT",42.22%,30.53%,36834
,"KODIAK ISLAND, AK",46.58%,18.40%,511
,"DENALI, AK",-,-,10 or fewer
,"PIMA, AZ",46.19%,31.99%,35368
,"MADISON, AL",42.66%,22.73%,286
,"POLK, AR",44.33%,21.18%,203
,"ELBERT, CO",42.66%,21.96%,1594
,"JEFFERSON, AL",40.08%,18.40%,489
,"JACKSON, CO",45.74%,21.28%,94
,"TULARE, CA",45.28%,19.06%,4008
,"BACA, CO",43.24%,22.97%,74
,"CHEYENNE, CO",54.29%,40.00%,35
,"YUMA, CO",47.34%,18.62%,188
,"RIVERSIDE, CA",43.03%,27.26%,69489
,"VALDEZ CORDOVA, AK",-,-,10 or fewer
,"TRINITY, CA",49.22%,26.56%,128
,"SANTA CRUZ, AZ",42.65%,20.83%,408
,"HUMBOLDT, CA",45.41%,23.58%,7303
,"SANTA BARBARA, CA",46.22%,27.54%,3373
,"LAKE, CA",41.48%,28.48%,962
,"NAPA, CA",46.98%,42.53%,2763
,"RIO BLANCO, CO",35.48%,11.83%,93
,"SHELBY, AL",37.93%,17.93%,145
,"DILLINGHAM, AK",-,-,10 or fewer
,"ADAMS, CO",46.58%,24.83%,16493
,"FAIRBANKS NORTH STAR, AK",43.59%,-,78
,"RIO GRANDE, CO",40.19%,24.77%,214
,"PLUMAS, CA",39.33%,17.42%,356
,"KIT CARSON, CO",49.44%,25.84%,89
,"GARLAND, AR",41.72%,22.40%,1491
,"CALAVERAS, CA",39.30%,17.53%,542
,"SAN BERNARDINO, CA",43.65%,26.75%,36943
,"CONEJOS, CO",50.00%,32.56%,86
,"COSTILLA, CO",49.53%,24.30%,107
,"SIERRA, CA",38.57%,-,70
,"ALAMOSA, CO",40.30%,15.92%,201
,"SOLANO, CA",43.81%,25.04%,7916
,"MONTROSE, CO",40.04%,17.71%,542
,"TELLER, CO",36.67%,18.80%,2356
,"SAN DIEGO, CA",37.15%,25.35%,185098
,"KENAI PENINSULA, AK",40.28%,25.00%,72
,"EL PASO, CO",42.05%,22.30%,39119
,"KETCHIKAN GATEWAY, AK",47.83%,-,23
,"PARK, CO",37.82%,21.96%,542
,"LOS ANGELES, CA",41.09%,24.51%,69514
,"MONTGOMERY, AR",38.14%,17.80%,118
,"INYO, CA",39.79%,24.08%,191
,"MENDOCINO, CA",38.20%,24.46%,2424
,"BAXTER, AR",43.61%,21.43%,266
,"ARAPAHOE, CO",41.25%,23.46%,26710
,"MARIPOSA, CA",38.44%,21.32%,333
,"DOLORES, CO",-,-,17
,"SONOMA, CA",40.83%,17.82%,12203
,"PINAL, AZ",41.15%,20.20%,5511
,"NORTH SLOPE, AK",-,-,10 or fewer
,"SANTA CRUZ, CA",36.59%,21.93%,6288
,"SEVIER, AR",49.22%,27.34%,128
,"MATANUSKA SUSITNA, AK",40.74%,17.28%,81
,"LARIMER, CO",37.12%,22.89%,25654
,"CUSTER, CO",36.16%,22.60%,177
,"NEWTON, AR",40.32%,-,62
,"JUNEAU, AK",31.58%,21.05%,57
,"PETERSBURG, AK",-,-,12
,"CONTRA COSTA, CA",37.85%,20.69%,29661
,"SUTTER, CA",35.99%,14.87%,464
,"JEFFERSON, CO",37.10%,19.81%,20695
,"ALAMEDA, CA",35.84%,19.13%,48360
,"MERCED, CA",43.92%,25.00%,2600
,"DOUGLAS, CO",35.55%,21.03%,22981
,"MARION, AR",38.20%,25.84%,89
,"HOONAH ANGOON, AK",-,-,10 or fewer
,"DENVER, CO",38.35%,19.74%,32368
,"GLENN, CA",44.68%,-,47
,"AMADOR, CA",33.81%,18.56%,485
,"SACRAMENTO, CA",38.04%,21.98%,27962
,"NEW CASTLE, DE",48.52%,28.52%,11898
,"BROOMFIELD, CO",34.71%,19.19%,3601
,"KUSILVAK, AK",-,-,10 or fewer
,"SAGUACHE, CO",27.03%,-,74
,"ORANGE, CA",32.25%,21.44%,83073
,"MONTEZUMA, CO",32.28%,16.46%,158
,"BOONE, AR",44.37%,19.72%,142
,"YAVAPAI, AZ",29.64%,16.29%,2321
,"LAKE, CO",40.58%,23.19%,69
,"COLUSA, CA",42.47%,15.07%,73
,"MARIN, CA",31.43%,19.65%,5358
,"SANTA CLARA, CA",30.80%,18.01%,50377
,"TUOLUMNE, CA",36.42%,23.41%,346
,"GILPIN, CO",26.52%,12.17%,230
,"YOLO, CA",35.32%,11.63%,3879
,"SITKA, AK",-,-,10 or fewer
,"GARFIELD, CO",31.07%,14.33%,663
,"CLEAR CREEK, CO",33.10%,15.86%,145
,"MONO, CA",25.45%,10.00%,110
,"BUTTE, CA",27.46%,15.21%,539
,"MINERAL, CO",-,-,19
,"CHAFFEE, CO",32.09%,15.76%,349
,"SAN MATEO, CA",29.66%,18.84%,20307
,"EL DORADO, CA",27.63%,16.85%,4498
,"ARCHULETA, CO",22.50%,13.33%,120
,"SAN LUIS OBISPO, CA",27.13%,18.71%,1117
,"BOULDER, CO",26.43%,17.06%,23100
,"ANCHORAGE, AK",27.73%,13.87%,238
,"GRAND, CO",22.80%,9.03%,465
,"SAN JUAN, CO",-,-,10 or fewer
,"STANISLAUS, CA",24.84%,13.31%,4050
,"CARROLL, AR",39.13%,14.78%,115
,"WRANGELL, AK",-,-,10 or fewer
,"SUMMIT, CO",27.51%,12.15%,469
,"PLACER, CA",26.27%,13.56%,4549
,"SAN FRANCISCO, CA",22.78%,16.04%,28303
,"HINSDALE, CO",-,-,27
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"ROUTT, CO",22.16%,13.48%,2247
,"WASHINGTON, AR",40.24%,16.11%,1471
,"OURAY, CO",23.61%,-,72
,"LA PLATA, CO",22.39%,12.69%,268
,"GUNNISON, CO",17.56%,9.92%,746
,"VENTURA, CA",19.39%,9.59%,3398
,"EAGLE, CO",21.33%,7.89%,558
,"MADISON, AR",36.67%,-,60
,"COCONINO, AZ",15.71%,8.84%,713
,"NEVADA, CA",16.08%,9.26%,821
,"BENTON, AR",37.02%,17.02%,1075
,"PITKIN, CO",12.77%,5.93%,877
,"SAN MIGUEL, CO",8.97%,-,145
,None of the above,39.53%,25.21%,323588
,Total,41.94%,25.63%,2014704
65 Years or more,"PERRY, AL",-,-,16
,"WALKER, AL",47.62%,39.05%,105
,"CLEBURNE, AL",45.96%,23.68%,359
,"CHOCTAW, AL",53.75%,31.33%,1918
,"MARENGO, AL",52.25%,27.19%,423
,"TALLADEGA, AL",46.06%,14.55%,165
,"COOSA, AL",-,-,12
,"CALHOUN, AL",41.13%,19.06%,834
,"WILCOX, AL",45.29%,24.22%,223
,"CLARKE, AL",43.85%,30.48%,1309
,"BLOUNT, AL",51.55%,27.84%,97
,"BUTLER, AL",47.59%,14.48%,145
,"CHAMBERS, AL",42.38%,21.88%,1161
,"WASHINGTON, AL",49.56%,32.64%,1146
,"MACON, AL",44.58%,12.92%,240
,"CHEROKEE, AL",45.31%,29.63%,1600
,"MISSISSIPPI, AR",48.30%,25.37%,2905
,"CLAY, AL",41.94%,-,62
,"LOWNDES, AL",-,-,14
,"GREENE, AL",51.12%,18.39%,223
,"MOBILE, AL",44.89%,41.82%,27430
,"SUMTER, AL",51.41%,36.92%,1208
,"RANDOLPH, AL",41.72%,21.10%,858
,"CONECUH, AL",47.42%,20.85%,542
,"SAINT FRANCIS, AR",45.30%,24.70%,1437
,"PICKENS, AL",43.83%,23.15%,1054
,"ETOWAH, AL",42.54%,17.60%,858
,"MONROE, AL",42.47%,21.23%,1102
,"HALE, AL",45.37%,31.02%,216
,"ALPINE, CA",49.33%,21.33%,75
,"NEVADA, AR",42.09%,28.44%,784
,"BARBOUR, AL",41.72%,12.16%,1908
,"ALEUTIANS EAST, AK",-,-,10 or fewer
,"KENT, DE",58.34%,38.21%,25038
,"LAWRENCE, AR",48.08%,23.88%,1248
,"POINSETT, AR",47.57%,28.37%,2527
,"RANDOLPH, AR",48.13%,20.36%,1120
,"JACKSON, AL",40.41%,16.93%,886
,"OUACHITA, AR",43.73%,30.97%,2648
,"SAINT CLAIR, AL",52.27%,17.05%,88
,"PIKE, AL",43.62%,13.93%,603
,"FAYETTE, AL",37.29%,15.25%,118
,"WINSTON, AL",41.86%,20.93%,86
,"PERRY, AR",48.49%,33.95%,1196
,"AUTAUGA, AL",41.94%,-,62
,"CROSS, AR",45.73%,31.95%,1465
,"JACKSON, AR",45.22%,22.53%,1203
,"MARSHALL, AL",40.39%,26.60%,203
,"BRISTOL BAY, AK",-,-,10 or fewer
,"CROWLEY, CO",46.46%,31.38%,325
,"MONROE, AR",42.27%,28.57%,1197
,"DALE, AL",40.22%,15.26%,4267
,"CLARK, AR",40.41%,31.46%,3175
,"SUSSEX, DE",49.56%,31.21%,42494
,"PHILLIPS, AR",43.47%,23.72%,1134
,"COLBERT, AL",45.11%,21.74%,184
,"GREENE, AR",44.24%,23.58%,3990
,"SHARP, AR",44.16%,17.44%,1250
,"SCOTT, AR",45.13%,23.35%,698
,"BIBB, AL",57.89%,-,19
,"CRITTENDEN, AR",43.56%,29.03%,4846
,"BULLOCK, AL",40.00%,-,35
,"BENT, CO",43.40%,24.53%,318
,"JOHNSON, AR",44.65%,16.71%,1149
,"CRAIGHEAD, AR",45.52%,26.54%,10111
,"CULLMAN, AL",41.53%,16.95%,118
,"YUKON KOYUKUK, AK",-,-,10 or fewer
,"DALLAS, AL",52.63%,31.58%,38
,"HOUSTON, AL",39.45%,17.15%,12454
,"PROWERS, CO",45.19%,22.84%,810
,"DALLAS, AR",41.64%,27.55%,646
,"HENRY, AL",40.27%,14.93%,2404
,"CLAY, AR",47.40%,26.44%,1097
,"LOGAN, AR",46.23%,20.75%,1272
,"SEDGWICK, CO",45.71%,20.00%,245
,"LAMAR, AL",41.91%,21.10%,1384
,"PUEBLO, CO",42.83%,29.33%,19188
,"HOT SPRING, AR",39.82%,22.87%,3232
,"TALLAPOOSA, AL",43.81%,15.24%,105
,"PRINCE OF WALES HYDER, AK",-,-,17
,"MARION, AL",43.39%,24.30%,2111
,"OTERO, CO",42.76%,23.91%,1422
,"MILLER, AR",46.76%,19.65%,1033
,"RUSSELL, AL",41.46%,20.33%,369
,"FRANKLIN, AL",43.64%,18.96%,385
,"LEE, AR",41.43%,23.21%,560
,"TUSCALOOSA, AL",42.70%,25.89%,1213
,"CRAWFORD, AR",46.58%,27.64%,6352
,"SALINE, AR",40.73%,25.48%,11737
,"ALEUTIANS WEST, AK",-,-,10 or fewer
,"LAFAYETTE, AR",43.28%,18.66%,134
,"YUMA, AZ",38.18%,16.63%,1239
,"VAN BUREN, AR",41.44%,17.01%,1817
,"COVINGTON, AL",39.21%,13.15%,806
,"LITTLE RIVER, AR",45.58%,16.74%,215
,"BALDWIN, AL",40.06%,30.44%,29275
,"SEBASTIAN, AR",43.65%,26.22%,10394
,"ARKANSAS, AR",41.24%,29.36%,2602
,"ESCAMBIA, AL",43.15%,24.61%,1284
,"LAUDERDALE, AL",41.86%,20.93%,129
,"LONOKE, AR",42.23%,23.24%,8399
,"CLEBURNE, AR",40.16%,20.48%,5199
,"LOGAN, CO",44.19%,27.07%,1670
,"PRAIRIE, AR",41.30%,24.98%,1121
,"YAKUTAT, AK",-,-,10 or fewer
,"COFFEE, AL",45.18%,16.72%,5323
,"UNION, AR",39.82%,19.65%,2097
,"FRANKLIN, AR",46.16%,22.03%,1003
,"LA PAZ, AZ",42.25%,19.79%,374
,"GENEVA, AL",38.70%,13.79%,2690
,"LAWRENCE, AL",-,-,21
,"ASHLEY, AR",40.67%,20.61%,1286
,"JEFFERSON, AR",45.39%,24.22%,5032
,"LINCOLN, AR",40.09%,23.79%,681
,"KIOWA, CO",39.55%,23.13%,134
,"LASSEN, CA",36.36%,18.68%,1917
,"FULTON, AR",47.80%,20.34%,295
,"FRESNO, CA",44.61%,23.06%,89308
,"WINDHAM, CT",45.31%,30.00%,14198
,"INDEPENDENCE, AR",41.51%,17.95%,1838
,"CONWAY, AR",40.39%,19.64%,1426
,"CHILTON, AL",-,-,22
,"DREW, AR",36.35%,21.02%,2022
,"NOME, AK",-,-,10 or fewer
,"GRAHAM, AZ",41.83%,19.11%,361
,"WOODRUFF, AR",38.38%,18.80%,383
,"NEW HAVEN, CT",44.09%,29.58%,42532
,"SISKIYOU, CA",39.53%,24.38%,1973
,"NEW LONDON, CT",43.38%,28.10%,30824
,"CALHOUN, AR",43.91%,22.44%,312
,"NAVAJO, AZ",38.45%,15.21%,723
,"HEMPSTEAD, AR",39.93%,24.18%,546
,"CRENSHAW, AL",36.36%,10.70%,187
,"MIDDLESEX, CT",43.03%,28.44%,27303
,"IMPERIAL, CA",33.10%,17.85%,5625
,"LITCHFIELD, CT",42.09%,24.73%,19293
,"FAULKNER, AR",41.56%,21.22%,8882
,"MOFFAT, CO",44.48%,18.68%,1756
,"WHITE, AR",39.56%,19.94%,4022
,"GRANT, AR",40.03%,23.96%,1891
,"ELMORE, AL",37.39%,11.30%,115
,"LAS ANIMAS, CO",36.21%,18.11%,1342
,"NORTHWEST ARCTIC, AK",-,-,10 or fewer
,"YELL, AR",37.19%,18.91%,804
,"GILA, AZ",36.94%,16.65%,1267
,"CHICOT, AR",38.81%,18.41%,554
,"LEE, AL",37.48%,15.02%,739
,"MONTGOMERY, AL",35.18%,19.22%,307
,"MORGAN, CO",43.45%,22.78%,1664
,"MORGAN, AL",39.47%,14.47%,76
,"PULASKI, AR",38.49%,24.98%,46379
,"WASHINGTON, CO",41.38%,21.63%,319
,"GREENLEE, AZ",37.50%,19.44%,72
,"COLUMBIA, AR",38.02%,17.19%,797
,"PIKE, AR",38.11%,21.99%,391
,"POPE, AR",37.58%,20.62%,2725
,"MADERA, CA",41.92%,20.47%,10399
,"BRADLEY, AR",32.78%,20.69%,662
,"DESHA, AR",39.26%,21.76%,680
,"SEARCY, AR",34.69%,14.38%,320
,"BETHEL, AK",-,-,10 or fewer
,"MARICOPA, AZ",36.74%,20.41%,210544
,"IZARD, AR",41.30%,19.47%,339
,"HARTFORD, CT",42.82%,30.12%,94846
,"PHILLIPS, CO",37.15%,19.20%,323
,"SOUTHEAST FAIRBANKS, AK",-,-,20
,"TOLLAND, CT",42.37%,27.02%,16327
,"SAN BENITO, CA",39.25%,29.49%,2214
,"HAINES, AK",-,-,23
,"SKAGWAY, AK",-,-,10 or fewer
,"SHASTA, CA",38.95%,26.90%,2732
,"KINGS, CA",40.56%,16.40%,2781
,"HUERFANO, CO",32.94%,19.07%,944
,"HOWARD, AR",39.33%,23.22%,267
,"KERN, CA",36.97%,19.08%,17600
,"COCHISE, AZ",34.57%,19.57%,3081
,"FREMONT, CO",36.06%,19.34%,3164
,"SAN JOAQUIN, CA",36.82%,21.84%,30951
,"MODOC, CA",38.32%,20.93%,535
,"APACHE, AZ",26.70%,12.57%,382
,"MESA, CO",35.33%,16.12%,19622
,"YUBA, CA",32.25%,11.09%,586
,"MONTEREY, CA",38.02%,39.24%,24795
,"DELTA, CO",33.79%,11.69%,1950
,"WELD, CO",41.63%,27.45%,33775
,"MOHAVE, AZ",33.12%,14.81%,1890
,"LIMESTONE, AL",40.87%,20.00%,115
,"DEL NORTE, CA",40.44%,17.35%,1464
,"CLEVELAND, AR",37.85%,22.03%,531
,"STONE, AR",36.19%,15.55%,431
,"TEHAMA, CA",37.10%,18.95%,248
,"LINCOLN, CO",40.96%,21.28%,188
,"FAIRFIELD, CT",36.62%,24.18%,55295
,"KODIAK ISLAND, AK",35.34%,12.77%,846
,"DENALI, AK",-,-,12
,"PIMA, AZ",33.86%,21.44%,72085
,"MADISON, AL",33.50%,16.88%,397
,"POLK, AR",36.46%,19.87%,458
,"ELBERT, CO",35.74%,18.89%,2854
,"JEFFERSON, AL",32.99%,14.43%,582
,"JACKSON, CO",32.11%,17.37%,190
,"TULARE, CA",34.66%,12.88%,6630
,"BACA, CO",34.85%,15.53%,264
,"CHEYENNE, CO",36.59%,17.07%,82
,"YUMA, CO",35.64%,17.62%,505
,"RIVERSIDE, CA",31.15%,19.03%,124420
,"VALDEZ CORDOVA, AK",43.33%,-,30
,"TRINITY, CA",30.19%,12.45%,265
,"SANTA CRUZ, AZ",33.24%,14.76%,1104
,"HUMBOLDT, CA",37.20%,17.51%,12419
,"SANTA BARBARA, CA",36.56%,20.95%,3876
,"LAKE, CA",30.81%,19.11%,1376
,"NAPA, CA",35.43%,32.39%,3325
,"RIO BLANCO, CO",35.04%,10.68%,234
,"SHELBY, AL",32.61%,15.65%,230
,"DILLINGHAM, AK",-,-,10 or fewer
,"ADAMS, CO",39.73%,22.16%,23205
,"FAIRBANKS NORTH STAR, AK",35.23%,13.26%,264
,"RIO GRANDE, CO",34.13%,18.91%,460
,"PLUMAS, CA",31.23%,16.47%,1348
,"KIT CARSON, CO",40.00%,17.39%,230
,"GARLAND, AR",31.56%,16.85%,3875
,"CALAVERAS, CA",32.19%,12.63%,1718
,"SAN BERNARDINO, CA",34.02%,20.03%,53279
,"CONEJOS, CO",33.98%,17.96%,206
,"COSTILLA, CO",27.54%,13.17%,167
,"SIERRA, CA",32.17%,15.65%,230
,"ALAMOSA, CO",37.13%,17.54%,342
,"SOLANO, CA",29.68%,13.86%,10609
,"MONTROSE, CO",28.83%,10.28%,1547
,"TELLER, CO",31.97%,16.51%,4833
,"SAN DIEGO, CA",30.75%,21.02%,306223
,"KENAI PENINSULA, AK",34.32%,13.14%,236
,"EL PASO, CO",34.55%,18.99%,64348
,"KETCHIKAN GATEWAY, AK",27.50%,17.50%,80
,"PARK, CO",32.10%,17.00%,1218
,"LOS ANGELES, CA",28.94%,18.16%,97648
,"MONTGOMERY, AR",27.27%,13.13%,198
,"INYO, CA",25.19%,12.98%,655
,"MENDOCINO, CA",28.19%,16.08%,4062
,"BAXTER, AR",34.62%,15.91%,572
,"ARAPAHOE, CO",32.42%,18.61%,47383
,"MARIPOSA, CA",30.80%,14.44%,1039
,"DOLORES, CO",37.21%,-,43
,"SONOMA, CA",29.18%,11.74%,14697
,"PINAL, AZ",31.35%,14.00%,10264
,"NORTH SLOPE, AK",-,-,10 or fewer
,"SANTA CRUZ, CA",26.92%,15.30%,9974
,"SEVIER, AR",33.33%,16.09%,174
,"MATANUSKA SUSITNA, AK",34.57%,15.96%,188
,"LARIMER, CO",32.64%,21.31%,54462
,"CUSTER, CO",26.38%,15.52%,580
,"NEWTON, AR",36.11%,17.59%,108
,"JUNEAU, AK",29.55%,11.93%,176
,"PETERSBURG, AK",-,-,35
,"CONTRA COSTA, CA",27.83%,13.56%,43734
,"SUTTER, CA",25.35%,10.07%,576
,"JEFFERSON, CO",31.14%,16.81%,41071
,"ALAMEDA, CA",27.04%,15.61%,77785
,"MERCED, CA",34.00%,18.09%,4521
,"DOUGLAS, CO",29.99%,17.72%,36588
,"MARION, AR",32.42%,18.13%,182
,"HOONAH ANGOON, AK",-,-,22
,"DENVER, CO",30.79%,16.47%,47965
,"GLENN, CA",34.74%,21.05%,95
,"AMADOR, CA",24.64%,11.23%,1193
,"SACRAMENTO, CA",27.54%,15.30%,36495
,"NEW CASTLE, DE",35.07%,20.91%,18518
,"BROOMFIELD, CO",30.88%,17.83%,6916
,"KUSILVAK, AK",-,-,10 or fewer
,"SAGUACHE, CO",25.17%,9.52%,147
,"ORANGE, CA",24.57%,16.36%,139282
,"MONTEZUMA, CO",24.78%,12.97%,347
,"BOONE, AR",40.00%,15.00%,280
,"YAVAPAI, AZ",23.19%,10.79%,6545
,"LAKE, CO",26.45%,11.57%,121
,"COLUSA, CA",31.58%,11.40%,114
,"MARIN, CA",21.82%,12.79%,7191
,"SANTA CLARA, CA",25.02%,14.54%,88511
,"TUOLUMNE, CA",24.36%,17.13%,1051
,"GILPIN, CO",26.49%,16.09%,404
,"YOLO, CA",26.08%,8.63%,5027
,"SITKA, AK",-,-,41
,"GARFIELD, CO",24.86%,11.31%,1388
,"CLEAR CREEK, CO",27.10%,12.46%,321
,"MONO, CA",21.74%,5.80%,276
,"BUTTE, CA",23.13%,12.78%,1072
,"MINERAL, CO",-,-,39
,"CHAFFEE, CO",22.32%,10.03%,887
,"SAN MATEO, CA",23.49%,16.34%,33567
,"EL DORADO, CA",21.22%,10.81%,7541
,"ARCHULETA, CO",22.59%,12.96%,301
,"SAN LUIS OBISPO, CA",21.66%,14.56%,3125
,"BOULDER, CO",24.80%,16.96%,42611
,"ANCHORAGE, AK",28.37%,13.31%,631
,"GRAND, CO",19.53%,8.42%,855
,"SAN JUAN, CO",-,-,16
,"STANISLAUS, CA",19.50%,12.03%,8689
,"CARROLL, AR",37.79%,16.86%,172
,"WRANGELL, AK",-,-,16
,"SUMMIT, CO",15.29%,7.26%,785
,"PLACER, CA",16.03%,7.10%,10057
,"SAN FRANCISCO, CA",17.66%,14.22%,39299
,"HINSDALE, CO",16.22%,-,74
,"LAKE AND PENINSULA, AK",-,-,10 or fewer
,"ROUTT, CO",19.63%,11.51%,3745
,"WASHINGTON, AR",31.08%,11.93%,2532
,"OURAY, CO",15.86%,-,227
,"LA PLATA, CO",16.46%,8.50%,741
,"GUNNISON, CO",15.60%,11.09%,1506
,"VENTURA, CA",13.21%,6.26%,7497
,"EAGLE, CO",12.26%,5.96%,1175
,"MADISON, AR",29.00%,13.00%,100
,"COCONINO, AZ",16.52%,9.87%,1277
,"NEVADA, CA",15.61%,7.00%,1813
,"BENTON, AR",33.08%,15.36%,1829
,"PITKIN, CO",11.66%,5.16%,1646
,"SAN MIGUEL, CO",9.43%,-,297
,None of the above,32.63%,21.10%,559491
,Total,33.89%,20.90%,3419677
"Total: Total includes all data, including data from rows not currently displayed.","PERRY, AL",61.54%,36.92%,65
,"WALKER, AL",57.73%,41.61%,459
,"CLEBURNE, AL",53.73%,28.47%,1247
,"CHOCTAW, AL",53.65%,29.39%,5940
,"MARENGO, AL",51.87%,25.48%,1205
,"TALLADEGA, AL",51.22%,22.36%,1109
,"COOSA, AL",50.91%,21.82%,55
,"CALHOUN, AL",50.85%,25.91%,3829
,"WILCOX, AL",50.60%,27.69%,502
,"CLARKE, AL",50.57%,30.89%,3182
,"BLOUNT, AL",49.93%,22.08%,693
,"BUTLER, AL",49.72%,20.67%,358
,"CHAMBERS, AL",49.64%,25.76%,3723
,"WASHINGTON, AL",49.51%,30.28%,3141
,"MACON, AL",49.41%,21.73%,842
,"CHEROKEE, AL",49.02%,31.43%,3315
,"MISSISSIPPI, AR",48.89%,27.95%,10682
,"CLAY, AL",48.58%,17.03%,317
,"LOWNDES, AL",48.48%,-,33
,"GREENE, AL",47.93%,22.24%,724
,"MOBILE, AL",47.81%,35.33%,92164
,"SUMTER, AL",47.76%,32.11%,3775
,"RANDOLPH, AL",47.52%,23.10%,2424
,"CONECUH, AL",47.40%,22.58%,1599
,"SAINT FRANCIS, AR",47.32%,29.21%,4330
,"PICKENS, AL",47.05%,23.14%,3660
,"ETOWAH, AL",47.00%,25.26%,5649
,"MONROE, AL",46.84%,23.22%,2929
,"HALE, AL",46.66%,35.84%,823
,"ALPINE, CA",46.43%,30.00%,280
,"NEVADA, AR",46.29%,28.98%,2709
,"BARBOUR, AL",46.17%,14.95%,3799
,"ALEUTIANS EAST, AK",-,-,13
,"KENT, DE",46.13%,28.44%,108136
,"LAWRENCE, AR",45.77%,23.61%,4134
,"POINSETT, AR",45.74%,27.00%,11066
