time,geography,state,age,epic_n_ed_heat,epic_rate_ed_heat,suppressed_heat
2019-01-01,23,Maine,45-64 Years,26,77.04160246533128,0
2020-01-01,23,Maine,45-64 Years,23,78.91035097951762,0
2021-01-01,23,Maine,45-64 Years,23,69.0794413575612,0
2018-01-01,23,Maine,65+ Years,32,102.7386265129868,0
2019-01-01,23,Maine,65+ Years,31,86.14221802317503,0
2020-01-01,23,Maine,65+ Years,26,83.50194302598194,0
2021-01-01,23,Maine,65+ Years,28,77.36302599950267,0
2018-01-01,23,Maine,Total,118,99.11885022133744,0
2019-01-01,23,Maine,Total,93,69.02899217671423,0
2020-01-01,23,Maine,Total,92,81.16954730331824,0
2021-01-01,23,Maine,Total,117,89.60093123702893,0
2018-01-01,20,Kansas,<15 Years,5,33.48064818534887,1
2019-01-01,20,Kansas,<15 Years,5,29.284291905821718,1
2020-01-01,20,Kansas,<15 Years,5,43.11088118641145,1
2021-01-01,20,Kansas,<15 Years,5,37.166431279268565,1
2018-01-01,20,Kansas,15-25 Years,24,184.45930366612865,0
2019-01-01,20,Kansas,15-25 Years,33,218.84740367398368,0
2020-01-01,20,Kansas,15-25 Years,17,128.8659793814433,0
2021-01-01,20,Kansas,15-25 Years,30,215.71870281153377,0
2018-01-01,20,Kansas,25-45 Years,62,232.20104115950713,0
2019-01-01,20,Kansas,25-45 Years,57,184.9628451828536,0
2020-01-01,20,Kansas,25-45 Years,44,156.63937344250624,0
2021-01-01,20,Kansas,25-45 Years,42,145.31363526277548,0
2018-01-01,20,Kansas,45-64 Years,64,261.8657937806874,0
2019-01-01,20,Kansas,45-64 Years,55,195.8968514033338,0
2020-01-01,20,Kansas,45-64 Years,36,142.36564242496144,0
2021-01-01,20,Kansas,45-64 Years,38,142.89474673786336,0
2018-01-01,20,Kansas,65+ Years,26,110.04825192584441,0
2019-01-01,20,Kansas,65+ Years,27,96.76032110091744,0
2020-01-01,20,Kansas,65+ Years,24,93.25458501709667,0
2021-01-01,20,Kansas,65+ Years,33,114.84252653558379,0
2018-01-01,20,Kansas,Total,185,180.41211979364755,0
2019-01-01,20,Kansas,Total,181,152.55337260950552,0
2020-01-01,20,Kansas,Total,122,117.53824810204632,0
2021-01-01,20,Kansas,Total,145,130.16975932060362,0
2018-01-01,10,Delaware,<15 Years,5,15.032168841320425,1
2019-01-01,10,Delaware,<15 Years,5,14.756227127847952,1
2020-01-01,10,Delaware,<15 Years,5,21.026956558307752,1
2021-01-01,10,Delaware,<15 Years,5,16.961226635910307,1
2018-01-01,10,Delaware,15-25 Years,20,169.606512890095,0
2019-01-01,10,Delaware,15-25 Years,16,131.22283277290248,0
2020-01-01,10,Delaware,15-25 Years,11,109.22450600734783,0
2021-01-01,10,Delaware,15-25 Years,14,108.96637608966375,0
2018-01-01,10,Delaware,25-45 Years,25,136.5747063643813,0
2019-01-01,10,Delaware,25-45 Years,31,164.31676030955157,0
2020-01-01,10,Delaware,25-45 Years,26,154.3393090347857,0
2021-01-01,10,Delaware,25-45 Years,22,103.485582576791,0
2018-01-01,10,Delaware,45-64 Years,25,154.320987654321,0
2019-01-01,10,Delaware,45-64 Years,22,130.97576948264572,0
2020-01-01,10,Delaware,45-64 Years,14,94.07337723424271,0
2021-01-01,10,Delaware,45-64 Years,26,138.43778286566211,0
2018-01-01,10,Delaware,65+ Years,5,36.43252696006995,1
2019-01-01,10,Delaware,65+ Years,15,100.54293183189222,0
2020-01-01,10,Delaware,65+ Years,13,97.72966471207337,0
2021-01-01,10,Delaware,65+ Years,29,166.7625071880391,0
2018-01-01,10,Delaware,Total,86,92.49201449758553,0
2019-01-01,10,Delaware,Total,92,95.43370469492334,0
2020-01-01,10,Delaware,Total,69,87.61904761904762,0
2021-01-01,10,Delaware,Total,98,98.39555011144802,0
2018-01-01,38,North Dakota,<15 Years,12,89.08024645534853,0
2019-01-01,38,North Dakota,<15 Years,5,35.89890867317634,1
2020-01-01,38,North Dakota,<15 Years,5,46.37358560563903,1
2021-01-01,38,North Dakota,<15 Years,15,109.33741526350317,0
2018-01-01,38,North Dakota,15-25 Years,18,165.22856618322012,0
2019-01-01,38,North Dakota,15-25 Years,15,138.82461823229985,0
2020-01-01,38,North Dakota,15-25 Years,19,188.3799325798136,0
2021-01-01,38,North Dakota,15-25 Years,25,216.9573895686887,0
2018-01-01,38,North Dakota,25-45 Years,29,136.04803903171327,0
2019-01-01,38,North Dakota,25-45 Years,36,164.7823499794022,0
2020-01-01,38,North Dakota,25-45 Years,36,171.73933784944185,0
2021-01-01,38,North Dakota,25-45 Years,34,146.66551634889137,0
2018-01-01,38,North Dakota,45-64 Years,25,153.74208228276242,0
2019-01-01,38,North Dakota,45-64 Years,17,103.33090201799173,0
2020-01-01,38,North Dakota,45-64 Years,12,75.06568247216315,0
2021-01-01,38,North Dakota,45-64 Years,32,180.36298049825274,0
2018-01-01,38,North Dakota,65+ Years,24,151.95643915410915,0
2019-01-01,38,North Dakota,65+ Years,13,77.37634664603297,0
2020-01-01,38,North Dakota,65+ Years,15,90.78254554257701,0
2021-01-01,38,North Dakota,65+ Years,17,95.35027202871726,0
2018-01-01,38,North Dakota,Total,108,139.31529114315936,0
2019-01-01,38,North Dakota,Total,88,110.51111390179581,0
2020-01-01,38,North Dakota,Total,89,120.03668536901165,0
2021-01-01,38,North Dakota,Total,122,145.7099178291611,0
2018-01-01,35,New Mexico,<15 Years,5,51.541078239356764,1
2019-01-01,35,New Mexico,<15 Years,5,52.59282633848743,1
2020-01-01,35,New Mexico,<15 Years,5,96.86168151879117,1
2021-01-01,35,New Mexico,<15 Years,5,82.69930532583527,1
2018-01-01,35,New Mexico,15-25 Years,16,171.12299465240642,0
2019-01-01,35,New Mexico,15-25 Years,17,185.95493327499454,0
2020-01-01,35,New Mexico,15-25 Years,13,201.39426800929513,0
2021-01-01,35,New Mexico,15-25 Years,5,66.28662335940608,1
2018-01-01,35,New Mexico,25-45 Years,30,142.30823964707557,0
2019-01-01,35,New Mexico,25-45 Years,24,112.66018870581608,0
2020-01-01,35,New Mexico,25-45 Years,20,122.90296810667978,0
2021-01-01,35,New Mexico,25-45 Years,29,153.60169491525423,0
2018-01-01,35,New Mexico,45-64 Years,18,112.7748887914291,0
2019-01-01,35,New Mexico,45-64 Years,20,123.86201771226854,0
2020-01-01,35,New Mexico,45-64 Years,21,159.42909201336167,0
2021-01-01,35,New Mexico,45-64 Years,21,140.39310068190935,0
2018-01-01,35,New Mexico,65+ Years,16,111.84118551656647,0
2019-01-01,35,New Mexico,65+ Years,14,92.14769959849932,0
2020-01-01,35,New Mexico,65+ Years,17,131.06159895150722,0
2021-01-01,35,New Mexico,65+ Years,12,79.69715082685794,0
2018-01-01,35,New Mexico,Total,87,123.98814274313077,0
2019-01-01,35,New Mexico,Total,81,113.94007596005063,0
2020-01-01,35,New Mexico,Total,71,131.61553434053204,0
2021-01-01,35,New Mexico,Total,74,118.62966703538049,0
2018-01-01,01,Alabama,<15 Years,5,115.90171534538712,1
2019-01-01,01,Alabama,<15 Years,5,121.35922330097087,1
2020-01-01,01,Alabama,<15 Years,5,126.77484787018255,1
2021-01-01,01,Alabama,<15 Years,5,34.27709604442312,1
2018-01-01,01,Alabama,15-25 Years,17,436.56908063687723,0
2019-01-01,01,Alabama,15-25 Years,15,398.93617021276594,0
2020-01-01,01,Alabama,15-25 Years,5,104.99790004199916,1
2021-01-01,01,Alabama,15-25 Years,32,213.29067519829368,0
2018-01-01,01,Alabama,25-45 Years,29,344.5817490494297,0
2019-01-01,01,Alabama,25-45 Years,47,562.0664912700311,0
2020-01-01,01,Alabama,25-45 Years,11,98.76099838391093,0
2021-01-01,01,Alabama,25-45 Years,60,182.18807882670876,0
2018-01-01,01,Alabama,45-64 Years,21,289.8550724637681,0
2019-01-01,01,Alabama,45-64 Years,25,350.4345388281469,0
2020-01-01,01,Alabama,45-64 Years,16,153.66884364195158,0
2021-01-01,01,Alabama,45-64 Years,42,135.96633214632567,0
2018-01-01,01,Alabama,65+ Years,11,246.25027982986344,0
2019-01-01,01,Alabama,65+ Years,5,108.31889081455806,1
2020-01-01,01,Alabama,65+ Years,5,58.61664712778429,1
2021-01-01,01,Alabama,65+ Years,30,107.9020249613351,0
2018-01-01,01,Alabama,Total,79,279.4481782808631,0
2019-01-01,01,Alabama,Total,104,371.74721189591077,0
2020-01-01,01,Alabama,Total,38,98.003816990767,0
2021-01-01,01,Alabama,Total,170,140.50631865180054,0
2018-01-01,46,South Dakota,<15 Years,5,47.12091226086137,1
2019-01-01,46,South Dakota,<15 Years,5,48.89019262735895,1
2020-01-01,46,South Dakota,<15 Years,5,65.2145558888744,1
2021-01-01,46,South Dakota,<15 Years,5,50.75111652456354,1
2018-01-01,46,South Dakota,15-25 Years,13,203.50657482780213,0
2019-01-01,46,South Dakota,15-25 Years,5,78.40677434530343,1
2020-01-01,46,South Dakota,15-25 Years,14,234.3880796919471,0
2021-01-01,46,South Dakota,15-25 Years,19,276.24309392265195,0
2018-01-01,46,South Dakota,25-45 Years,13,113.26014985189057,0
2019-01-01,46,South Dakota,25-45 Years,16,137.4334306820134,0
2020-01-01,46,South Dakota,25-45 Years,19,169.37065430558033,0
2021-01-01,46,South Dakota,25-45 Years,28,213.92008556803424,0
2018-01-01,46,South Dakota,45-64 Years,5,48.6050354816759,1
2019-01-01,46,South Dakota,45-64 Years,14,135.7378320729106,0
2020-01-01,46,South Dakota,45-64 Years,5,50.286633812732575,1
2021-01-01,46,South Dakota,45-64 Years,20,178.77893984088675,0
2018-01-01,46,South Dakota,65+ Years,14,138.20335636722606,0
2019-01-01,46,South Dakota,65+ Years,5,47.14757190004715,1
2020-01-01,46,South Dakota,65+ Years,5,48.89019262735895,1
2021-01-01,46,South Dakota,65+ Years,18,151.285930408472,0
2018-01-01,46,South Dakota,Total,59,120.88429938328518,0
2019-01-01,46,South Dakota,Total,49,99.81056362414193,0
2020-01-01,46,South Dakota,Total,48,106.71172272737378,0
2021-01-01,46,South Dakota,Total,92,174.09734312315496,0
2018-01-01,33,New Hampshire,<15 Years,5,110.66843736166446,1
2019-01-01,33,New Hampshire,<15 Years,5,87.39730816290859,1
2020-01-01,33,New Hampshire,<15 Years,5,111.63206072784104,1
2021-01-01,33,New Hampshire,<15 Years,5,90.41591320072332,1
2018-01-01,33,New Hampshire,15-25 Years,5,99.82032341784787,1
2019-01-01,33,New Hampshire,15-25 Years,5,83.12551953449709,1
2020-01-01,33,New Hampshire,15-25 Years,5,95.05703422053232,1
2021-01-01,33,New Hampshire,15-25 Years,5,78.36990595611286,1
2018-01-01,33,New Hampshire,25-45 Years,11,117.8739819974282,0
2019-01-01,33,New Hampshire,25-45 Years,5,43.33131120547708,1
2020-01-01,33,New Hampshire,25-45 Years,5,46.39940608760208,1
2021-01-01,33,New Hampshire,25-45 Years,22,175.20108306124075,0
2018-01-01,33,New Hampshire,45-64 Years,11,102.21148485411634,0
2019-01-01,33,New Hampshire,45-64 Years,5,37.9737221842485,1
2020-01-01,33,New Hampshire,45-64 Years,5,41.13195129976966,1
2021-01-01,33,New Hampshire,45-64 Years,18,127.96815014929618,0
2018-01-01,33,New Hampshire,65+ Years,5,45.574696928265425,1
2019-01-01,33,New Hampshire,65+ Years,5,36.16898148148148,1
2020-01-01,33,New Hampshire,65+ Years,5,38.8078236572493,1
2021-01-01,33,New Hampshire,65+ Years,12,75.9493670886076,0
2018-01-01,33,New Hampshire,Total,41,101.03997239883681,0
2019-01-01,33,New Hampshire,Total,28,55.71584916923689,0
2020-01-01,33,New Hampshire,Total,21,46.14877485990551,0
2021-01-01,33,New Hampshire,Total,60,110.5236981229392,0
2018-01-01,49,Utah,<15 Years,5,219.10604732690624,1
2019-01-01,49,Utah,<15 Years,5,212.13406873143828,1
2020-01-01,49,Utah,<15 Years,5,264.2706131078224,1
2021-01-01,49,Utah,<15 Years,5,203.9983680130559,1
2018-01-01,49,Utah,15-25 Years,5,80.29548739360848,1
2019-01-01,49,Utah,15-25 Years,5,77.13668620796051,1
2020-01-01,49,Utah,15-25 Years,5,82.67195767195767,1
2021-01-01,49,Utah,15-25 Years,5,68.48376934666484,1
2018-01-01,49,Utah,25-45 Years,5,34.65483781535902,1
2019-01-01,49,Utah,25-45 Years,5,32.62855651265988,1
2020-01-01,49,Utah,25-45 Years,5,33.051295610787946,1
2021-01-01,49,Utah,25-45 Years,12,68.3526999316473,0
2018-01-01,49,Utah,45-64 Years,5,47.424831641847675,1
2019-01-01,49,Utah,45-64 Years,5,45.04504504504504,1
2020-01-01,49,Utah,45-64 Years,5,47.90189691511784,1
2021-01-01,49,Utah,45-64 Years,11,91.18793003398822,0
2018-01-01,49,Utah,65+ Years,5,70.84159818645509,1
2019-01-01,49,Utah,65+ Years,5,67.8334011667345,1
2020-01-01,49,Utah,65+ Years,5,74.68259895444362,1
2021-01-01,49,Utah,65+ Years,5,60.78288353999514,1
2018-01-01,49,Utah,Total,19,46.92748468682078,0
2019-01-01,49,Utah,Total,27,63.39962899476366,0
2020-01-01,49,Utah,Total,19,47.28485391468817,0
2021-01-01,49,Utah,Total,32,67.31032161713048,0
2018-01-01,30,Montana,<15 Years,5,79.0263948158685,1
2019-01-01,30,Montana,<15 Years,5,81.32726089785297,1
2020-01-01,30,Montana,<15 Years,5,105.08617065994115,1
2021-01-01,30,Montana,<15 Years,5,88.92050506846878,1
2018-01-01,30,Montana,15-25 Years,5,89.31761343336906,1
2019-01-01,30,Montana,15-25 Years,5,86.38562543192813,1
2020-01-01,30,Montana,15-25 Years,5,100.4217714400482,1
2021-01-01,30,Montana,15-25 Years,5,83.75209380234506,1
2018-01-01,30,Montana,25-45 Years,5,54.08328826392645,1
2019-01-01,30,Montana,25-45 Years,12,126.27591286962011,0
2020-01-01,30,Montana,25-45 Years,5,56.53550429669833,1
2021-01-01,30,Montana,25-45 Years,15,145.57453416149067,0
2018-01-01,30,Montana,45-64 Years,5,68.18491749624982,1
2019-01-01,30,Montana,45-64 Years,5,65.3851183470642,1
2020-01-01,30,Montana,45-64 Years,5,69.22331441229406,1
2021-01-01,30,Montana,45-64 Years,13,149.09966739304966,0
2018-01-01,30,Montana,65+ Years,5,77.7121541809139,1
2019-01-01,30,Montana,65+ Years,5,71.20478496154942,1
2020-01-01,30,Montana,65+ Years,5,73.47538574577517,1
2021-01-01,30,Montana,65+ Years,13,155.13126491646779,0
2018-01-01,30,Montana,Total,22,63.11320213437374,0
2019-01-01,30,Montana,Total,28,77.71948816165653,0
2020-01-01,30,Montana,Total,16,49.1460867428431,0
2021-01-01,30,Montana,Total,46,118.13652473162463,0
2018-01-01,50,Vermont,<15 Years,5,397.77247414478916,1
2019-01-01,50,Vermont,<15 Years,5,240.3846153846154,1
2020-01-01,50,Vermont,<15 Years,5,132.38019592268998,1
2021-01-01,50,Vermont,<15 Years,5,104.23181154888472,1
2018-01-01,50,Vermont,15-25 Years,5,348.18941504178275,1
2019-01-01,50,Vermont,15-25 Years,5,224.9212775528565,1
2020-01-01,50,Vermont,15-25 Years,5,117.39845034045551,1
2021-01-01,50,Vermont,15-25 Years,5,89.54154727793696,1
2018-01-01,50,Vermont,25-45 Years,5,202.26537216828478,1
2019-01-01,50,Vermont,25-45 Years,5,114.18131993605846,1
2020-01-01,50,Vermont,25-45 Years,5,53.72877713303245,1
2021-01-01,50,Vermont,25-45 Years,5,43.80585246188891,1
2018-01-01,50,Vermont,45-64 Years,5,168.0672268907563,1
2019-01-01,50,Vermont,45-64 Years,5,105.2853232259423,1
2020-01-01,50,Vermont,45-64 Years,5,52.52100840336134,1
2021-01-01,50,Vermont,45-64 Years,5,44.14621225498852,1
2018-01-01,50,Vermont,65+ Years,5,167.897918065816,1
2019-01-01,50,Vermont,65+ Years,5,96.9743987587277,1
2020-01-01,50,Vermont,65+ Years,5,49.49025042066713,1
2021-01-01,50,Vermont,65+ Years,5,39.457070707070706,1
2018-01-01,50,Vermont,Total,5,44.9034575662326,1
2019-01-01,50,Vermont,Total,5,26.888948642108094,1
2020-01-01,50,Vermont,Total,25,67.6223965377333,0
2021-01-01,50,Vermont,Total,24,52.46016306367352,0
2018-01-01,56,Wyoming,<15 Years,5,109.67317394165387,1
2019-01-01,56,Wyoming,<15 Years,5,101.35819987837016,1
2020-01-01,56,Wyoming,<15 Years,5,131.09596224436288,1
2021-01-01,56,Wyoming,<15 Years,5,114.25959780621572,1
2018-01-01,56,Wyoming,15-25 Years,5,144.8435689455388,1
2019-01-01,56,Wyoming,15-25 Years,5,125.81781580271766,1
2020-01-01,56,Wyoming,15-25 Years,5,129.5336787564767,1
2021-01-01,56,Wyoming,15-25 Years,5,115.12779184895234,1
2018-01-01,56,Wyoming,25-45 Years,5,77.2916988715412,1
2019-01-01,56,Wyoming,25-45 Years,5,70.21485746383935,1
2020-01-01,56,Wyoming,25-45 Years,5,73.23861139592793,1
2021-01-01,56,Wyoming,25-45 Years,5,66.61337596589395,1
2018-01-01,56,Wyoming,45-64 Years,5,94.64319515426841,1
2019-01-01,56,Wyoming,45-64 Years,5,81.30081300813008,1
2020-01-01,56,Wyoming,45-64 Years,5,86.76036786395974,1
2021-01-01,56,Wyoming,45-64 Years,5,77.14858818083628,1
2018-01-01,56,Wyoming,65+ Years,5,101.7708121310808,1
2019-01-01,56,Wyoming,65+ Years,5,85.12087163772557,1
2020-01-01,56,Wyoming,65+ Years,5,85.32423208191126,1
2021-01-01,56,Wyoming,65+ Years,5,73.41065922771986,1
2018-01-01,56,Wyoming,Total,5,20.324377057843176,1
2019-01-01,56,Wyoming,Total,12,42.90464442775931,0
2020-01-01,56,Wyoming,Total,20,76.67535654040792,0
2021-01-01,56,Wyoming,Total,20,67.84490654364123,0
2018-01-01,11,District of Columbia,<15 Years,5,673.8544474393531,1
2019-01-01,11,District of Columbia,<15 Years,5,574.052812858783,1
2020-01-01,11,District of Columbia,<15 Years,5,892.8571428571429,1
2021-01-01,11,District of Columbia,<15 Years,5,427.71599657827204,1
2018-01-01,11,District of Columbia,15-25 Years,5,290.0232018561485,1
2019-01-01,11,District of Columbia,15-25 Years,5,266.0989888238425,1
2020-01-01,11,District of Columbia,15-25 Years,5,368.1885125184094,1
2021-01-01,11,District of Columbia,15-25 Years,5,238.43586075345732,1
2018-01-01,11,District of Columbia,25-45 Years,5,161.86468112657818,1
2019-01-01,11,District of Columbia,25-45 Years,5,136.01741022850925,1
2020-01-01,11,District of Columbia,25-45 Years,5,153.4683855125844,1
2021-01-01,11,District of Columbia,25-45 Years,5,84.5880561664693,1
2018-01-01,11,District of Columbia,45-64 Years,5,317.86395422759057,1
2019-01-01,11,District of Columbia,45-64 Years,5,275.78599007170436,1
2020-01-01,11,District of Columbia,45-64 Years,5,343.64261168384877,1
2021-01-01,11,District of Columbia,45-64 Years,5,182.61504747991233,1
2018-01-01,11,District of Columbia,65+ Years,5,601.6847172081829,1
2019-01-01,11,District of Columbia,65+ Years,5,529.1005291005291,1
2020-01-01,11,District of Columbia,65+ Years,5,675.6756756756756,1
2021-01-01,11,District of Columbia,65+ Years,5,319.0810465858328,1
2018-01-01,11,District of Columbia,Total,11,138.39959738298944,0
2019-01-01,11,District of Columbia,Total,12,130.9900665866172,0
2020-01-01,11,District of Columbia,Total,5,67.93478260869566,1
2021-01-01,11,District of Columbia,Total,17,126.30014858841011,0
2018-01-01,02,Alaska,<15 Years,5,1666.6666666666667,1
2019-01-01,02,Alaska,<15 Years,5,1785.7142857142858,1
2020-01-01,02,Alaska,<15 Years,5,3597.122302158273,1
2021-01-01,02,Alaska,<15 Years,5,2109.7046413502107,1
2018-01-01,02,Alaska,15-25 Years,5,1818.1818181818182,1
2019-01-01,02,Alaska,15-25 Years,5,1436.7816091954023,1
2020-01-01,02,Alaska,15-25 Years,5,2242.152466367713,1
2021-01-01,02,Alaska,15-25 Years,5,1672.2408026755852,1
2018-01-01,02,Alaska,25-45 Years,5,946.969696969697,1
2019-01-01,02,Alaska,25-45 Years,5,945.179584120983,1
2020-01-01,02,Alaska,25-45 Years,5,1432.6647564469913,1
2021-01-01,02,Alaska,25-45 Years,5,1046.0251046025105,1
2018-01-01,02,Alaska,45-64 Years,5,1041.6666666666667,1
2019-01-01,02,Alaska,45-64 Years,5,1022.4948875255624,1
2020-01-01,02,Alaska,45-64 Years,5,1519.756838905775,1
2021-01-01,02,Alaska,45-64 Years,5,1079.913606911447,1
2018-01-01,02,Alaska,65+ Years,5,1131.2217194570135,1
2019-01-01,02,Alaska,65+ Years,5,1041.6666666666667,1
2020-01-01,02,Alaska,65+ Years,5,1700.6802721088436,1
2021-01-01,02,Alaska,65+ Years,5,1168.2242990654206,1
2018-01-01,02,Alaska,Total,5,246.30541871921181,1
2019-01-01,02,Alaska,Total,5,235.18344308560677,1
2020-01-01,02,Alaska,Total,5,375.37537537537537,1
2021-01-01,02,Alaska,Total,5,262.88117770767616,1
2018-01-01,00,United States,<15 Years,1572,42.39817223960793,0
2019-01-01,00,United States,<15 Years,1495,37.434230310909435,0
2020-01-01,00,United States,<15 Years,633,22.079259308866863,0
2021-01-01,00,United States,<15 Years,1239,32.27759460800047,0
2018-01-01,00,United States,15-25 Years,3528,143.1506201773396,0
2019-01-01,00,United States,15-25 Years,3468,130.73999667495164,0
2020-01-01,00,United States,15-25 Years,2330,97.28101646554269,0
2021-01-01,00,United States,15-25 Years,3239,110.7320141671339,0
2018-01-01,00,United States,25-45 Years,6291,130.46083095523832,0
2019-01-01,00,United States,25-45 Years,6724,128.1501269970808,0
2020-01-01,00,United States,25-45 Years,5049,99.76513993794762,0
2021-01-01,00,United States,25-45 Years,6401,106.43916189594404,0
2018-01-01,00,United States,45-64 Years,5249,126.62823672170616,0
2019-01-01,00,United States,45-64 Years,5699,126.48535397699781,0
2020-01-01,00,United States,45-64 Years,4464,101.9551452175637,0
2021-01-01,00,United States,45-64 Years,5537,106.5912141272534,0
2018-01-01,00,United States,65+ Years,3771,108.81207568772925,0
2019-01-01,00,United States,65+ Years,3919,100.24710053359391,0
2020-01-01,00,United States,65+ Years,3208,83.44828716407707,0
2021-01-01,00,United States,65+ Years,4562,97.30715979768131,0
2018-01-01,00,United States,Total,20247,109.1506075144805,0
2019-01-01,00,United States,Total,21154,104.47002205703221,0
2020-01-01,00,United States,Total,15562,84.08141860622054,0
2021-01-01,00,United States,Total,20812,92.02989777747709,0
