Session Title,Number of Patients and Percentage with Has Any Encounters? preceded by Immunizations: pneumoc within 5 years by Age at Encounter in Years Range and County of Residence,,
Session ID,2807396,,
Data Model,Patients,,
Population Base,All Patients,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,Days Since Last Immunization Registry Query: any,"State of Residence: California, Connecticut, Georgia, Tennessee, Minnesota, Oregon, New Mexico, Maryland, New York, Colorado",Has Any Encounters?
Session Date Range,1/1/2023 - 12/31/2025,,
Export User,Daniel Weinberger,,
Date of Export,3/25/2026,,
,,,
,,,
,Measures,Number of Patients,Percentage with Has Any Encounters? preceded by Immunizations: pneumoc within 5 years (%)
Age at Encounter in Years,County of Residence,,
,"SAN LUIS OBISPO, CA",2504,4.95%
,"HOOD RIVER, OR",4295,4.80%
,"YATES, NY",3101,4.45%
,"WADENA, MN",3835,6.70%
,"WEAKLEY, TN",3791,1.24%
,"HOUSTON, GA",3562,4.55%
,"GREENE, GA",2423,1.40%
,"CLATSOP, OR",3061,5.91%
,"VALENCIA, NM",3676,3.67%
,"PINE, MN",3012,8.03%
,"SAN BENITO, CA",3665,4.83%
,"ROSEAU, MN",3657,4.48%
,"ELBERT, CO",3281,3.84%
,"MARION, TN",3338,1.59%
,"BLOUNT, TN",2450,3.43%
,"IMPERIAL, CA",6032,1.87%
,"AITKIN, MN",2460,7.48%
,"HOUSTON, MN",3534,9.14%
,"JEFFERSON, NY",2275,4.79%
,"FREMONT, CO",2354,5.14%
,"CARROLL, TN",2768,2.13%
,"UNICOI, TN",2941,2.65%
,"BUTTE, CA",8089,2.37%
,"PENNINGTON, MN",3767,8.47%
,"LAKE, CA",4354,3.81%
,"JOHNSON, TN",2762,2.97%
,"MEEKER, MN",2867,7.46%
,"MADISON, GA",2861,2.62%
,"RABUN, GA",2144,2.99%
,"SEQUATCHIE, TN",2998,2.00%
,"REDWOOD, MN",3129,5.37%
,"CHATTOOGA, GA",2667,1.87%
,"SANTA FE, NM",2494,5.05%
,"DEL NORTE, CA",3141,8.18%
,"RHEA, TN",2583,1.90%
,"MCNAIRY, TN",2611,1.15%
,"PICKENS, GA",1843,2.93%
,"HENDERSON, TN",2500,1.64%
,"SCHUYLER, NY",2383,5.20%
,"OBION, TN",2680,1.79%
,"KOOCHICHING, MN",2430,8.02%
,"CHAUTAUQUA, NY",2286,6.21%
,"MONTGOMERY, NY",2493,3.61%
,"CAMDEN, GA",2479,3.43%
,"BERRIEN, GA",2763,1.63%
,"MOFFAT, CO",3086,4.44%
,"LAUDERDALE, TN",2636,2.09%
,"HARDEMAN, TN",2311,2.21%
,"GARFIELD, CO",2345,4.95%
,"CATTARAUGUS, NY",2173,4.33%
,"MORROW, OR",2920,2.40%
,"HARALSON, GA",2155,1.95%
,"PUTNAM, GA",1825,1.86%
,"JOSEPHINE, OR",2818,3.34%
,"CHIPPEWA, MN",2298,6.74%
,"UNION, GA",1066,1.97%
,"MERIWETHER, GA",2121,2.64%
,"COTTONWOOD, MN",2512,5.25%
,"CURRY, OR",1728,3.59%
,"MARTIN, MN",2176,5.10%
,"FARIBAULT, MN",2207,5.30%
,"ROCK, MN",2452,5.06%
,"MORGAN, CO",1812,4.80%
,"CURRY, NM",2244,2.18%
,"LAMAR, GA",2109,2.09%
,"GILMER, GA",1237,2.18%
,"MARSHALL, MN",2192,6.39%
,"BENTON, TN",1711,1.64%
,"GUNNISON, CO",2232,1.88%
,"PIKE, GA",1840,1.09%
,"SAINT MARYS, MD",2442,2.78%
,"DELTA, CO",1501,3.20%
,"CLEARWATER, MN",2195,5.74%
,"POLK, TN",1613,1.36%
,"CHESTER, TN",1947,1.54%
,"CALVERT, MD",2451,2.77%
,"MCMINN, TN",1785,2.18%
,"MONTROSE, CO",1413,4.32%
,"RENVILLE, MN",1924,8.21%
,"SWIFT, MN",1990,5.88%
,"BLEDSOE, TN",1828,0.93%
,"RICE, MN",2125,6.82%
,"EAGLE, CO",1898,4.11%
,"DONA ANA, NM",2187,3.66%
,"DAVIDSON, TN",4074,3.51%
,"JACKSON, MN",2033,5.36%
,"SUMMIT, CO",1978,6.12%
,"COOK, GA",1834,1.96%
,"FANNIN, GA",917,1.96%
,"LYON, MN",1814,6.12%
,"SISKIYOU, CA",1408,5.33%
,"NEVADA, CA",1410,4.89%
,"ELBERT, GA",1515,2.64%
,"CROCKETT, TN",1613,2.23%
,"PITKIN, CO",1681,1.96%
,"HARNEY, OR",1722,1.63%
,"OTERO, CO",1441,5.00%
,"CHATHAM, GA",2076,4.48%
,"KNOX, TN",2565,2.92%
,"DADE, GA",1599,1.19%
,"HARRIS, GA",1430,3.78%
,"HAYWOOD, TN",1367,1.68%
,"MORGAN, GA",1173,2.56%
,"WALLOWA, OR",1526,9.50%
,"TOWNS, GA",798,1.63%
,"TIPTON, TN",1543,4.02%
,"UNION, OR",1374,8.44%
,"MCLEOD, MN",1439,9.52%
,"BROOKS, GA",1435,1.67%
,"HENRY, TN",1367,1.98%
,"LANIER, GA",1761,1.59%
,"HARDIN, TN",1117,1.61%
,"WILKIN, MN",1611,6.02%
,"MURRAY, MN",1393,3.30%
,"UPSON, GA",1418,2.12%
,"LOGAN, CO",1088,4.87%
,"FILLMORE, MN",1409,8.30%
,"YELLOW MEDICINE, MN",1427,7.43%
,"DICKSON, TN",1402,1.36%
,"MCKINLEY, NM",1022,13.50%
,"NORMAN, MN",1430,5.80%
,"POPE, MN",1202,4.99%
,"BALDWIN, GA",1438,3.41%
,"PARK, CO",1016,4.72%
,"OLMSTED, MN",2301,10.47%
,"LAKE, MN",1091,6.23%
,"GRANT, MN",1242,4.43%
,"GRAND, CO",1282,3.04%
,"OGLETHORPE, GA",1170,1.97%
,"LA PLATA, CO",896,5.80%
,"YUBA, CA",1813,5.13%
,"DOUGHERTY, GA",905,6.63%
,"MONROE, GA",1260,2.62%
,"KANABEC, MN",1015,8.87%
,"LAS ANIMAS, CO",747,5.09%
,"BURKE, GA",1043,3.74%
,"ROOSEVELT, NM",1234,2.11%
,"GRANT, OR",851,2.23%
,"MAHNOMEN, MN",1159,10.01%
,"CHAFFEE, CO",698,4.30%
,"HANCOCK, TN",1013,1.68%
,"CALAVERAS, CA",501,4.79%
,"HEARD, GA",1060,2.64%
,"STEVENS, MN",1079,5.84%
,"LASSEN, CA",874,4.81%
,"LEWIS, NY",613,4.08%
,"KITTSON, MN",986,5.88%
,"MCDUFFIE, GA",837,4.66%
,"HAMBLEN, TN",1163,6.19%
,"PROWERS, CO",662,3.63%
,"LAKE, OR",770,5.84%
,"DECATUR, TN",747,-
,"FAYETTE, TN",737,5.83%
,"TUOLUMNE, CA",659,6.22%
,"BLUE EARTH, MN",1393,8.11%
,"COOK, MN",670,4.03%
,"RED LAKE, MN",968,6.61%
,"MEIGS, TN",784,2.04%
,"MARIPOSA, CA",551,2.36%
,"COCKE, TN",791,3.79%
,"AMADOR, CA",586,8.02%
,"WABASHA, MN",757,8.85%
,"WILLIAMSON, TN",1262,3.01%
,"TIFT, GA",754,5.31%
,"EDDY, NM",813,1.97%
,"PUTNAM, NY",1134,3.00%
,"SUTTER, CA",1236,5.26%
,"LAC QUI PARLE, MN",776,7.09%
,"GOODHUE, MN",978,10.63%
,"BIG STONE, MN",733,7.37%
,"GRUNDY, TN",748,-
,"CIBOLA, NM",726,3.86%
,"HUMPHREYS, TN",680,-
,"JASPER, GA",641,2.65%
,"TRAVERSE, MN",762,7.61%
,"GLYNN, GA",647,4.79%
,"LAURENS, GA",660,10.45%
,"PEACH, GA",836,3.47%
,"THOMAS, GA",616,3.73%
,"COLQUITT, GA",661,3.03%
,"PIPESTONE, MN",823,4.01%
,"JEFFERSON, GA",674,4.01%
,"MONTGOMERY, TN",1160,3.28%
,"FREEBORN, MN",682,9.82%
,"WASHINGTON, GA",520,3.85%
,"COFFEE, GA",499,6.21%
,"ALAMOSA, CO",526,7.22%
,"LAKE OF THE WOODS, MN",571,4.20%
,"HUERFANO, CO",391,3.84%
,"OTERO, NM",659,3.49%
,"TORRANCE, NM",619,4.36%
,"PLUMAS, CA",455,4.84%
,"LE SUEUR, MN",755,6.89%
,"BROWN, MN",671,6.86%
,"RIO GRANDE, CO",421,5.46%
,"SAN JUAN, NM",505,11.88%
,"RUTHERFORD, TN",934,3.53%
,"CLINCH, GA",508,-
,"MONROE, TN",387,3.10%
,"BULLOCH, GA",595,4.87%
,"TAOS, NM",489,2.45%
,"LAKE, TN",543,2.39%
,"TEHAMA, CA",1394,1.29%
,"HANCOCK, GA",530,3.21%
,"MONTEZUMA, CO",383,7.31%
,"GILPIN, CO",559,5.72%
,"YUMA, CO",352,4.55%
,"CUMBERLAND, TN",411,-
,"CHARLTON, GA",523,-
,"JONES, GA",561,2.14%
,"SEVIER, TN",452,3.10%
,"LEE, GA",415,6.99%
,"LOUDON, TN",305,3.93%
,"WILKES, GA",334,4.79%
,"FRANKLIN, TN",420,-
,"SAN MIGUEL, CO",369,-
,"SUMNER, TN",646,1.70%
,"CLEAR CREEK, CO",448,5.58%
,"RIO ARRIBA, NM",379,5.54%
,"NICOLLET, MN",589,7.47%
,"STEELE, MN",570,10.18%
,"LINCOLN, NM",279,7.17%
,"SIERRA, NM",273,-
,"LINCOLN, GA",294,-
,"EMANUEL, GA",320,4.06%
,"ECHOLS, GA",467,-
,"HAMILTON, NY",211,-
,"CUSTER, CO",194,5.67%
,"SOCORRO, NM",364,5.49%
,"SAN MIGUEL, NM",383,5.22%
,"SIBLEY, MN",373,4.29%
,"EFFINGHAM, GA",481,3.74%
,"JEFFERSON, TN",419,2.86%
,"RIO BLANCO, CO",374,-
,"KIT CARSON, CO",268,-
,"BENT, CO",275,5.09%
,"CROWLEY, CO",343,5.83%
,"GRAINGER, TN",381,2.89%
,"SUMTER, GA",266,4.89%
,"WARE, GA",350,4.00%
,"LAKE, CO",427,5.15%
,"WILSON, TN",523,3.82%
,"HICKMAN, TN",312,-
,"INYO, CA",199,-
,"GLENN, CA",913,1.31%
,"BEN HILL, GA",234,5.13%
,"ARCHULETA, CO",173,-
,"CAMPBELL, TN",303,3.63%
,"BRYAN, GA",375,4.27%
,"LIBERTY, GA",484,5.17%
,"PHILLIPS, CO",239,-
,"MODOC, CA",239,4.60%
,"MONO, CA",291,4.47%
,"LINCOLN, MN",353,3.68%
,"DECATUR, GA",237,5.49%
,"DODGE, GA",219,6.39%
,"GRADY, GA",233,5.15%
,"LINCOLN, CO",261,4.21%
,"WHEELER, OR",237,-
,"CONEJOS, CO",194,-
,"EARLY, GA",217,-
,"LOS ALAMOS, NM",342,3.80%
,"WASHINGTON, CO",180,-
,"TRINITY, CA",321,4.36%
,"LUNA, NM",217,-
,"CRISP, GA",231,-
,"MOWER, MN",364,12.91%
,"QUAY, NM",151,-
,"CLAIBORNE, TN",310,-
,"MAURY, TN",312,-
,"COFFEE, TN",317,-
,"WATONWAN, MN",327,4.89%
,"WORTH, GA",186,-
,"COLFAX, NM",161,-
,"TOOMBS, GA",213,-
,"GILLIAM, OR",213,6.10%
,"ATKINSON, GA",203,-
,"BACA, CO",174,-
,"PUTNAM, TN",286,-
,"ANDERSON, TN",353,4.25%
,"MITCHELL, GA",195,8.21%
,"WARREN, TN",264,-
,"BLECKLEY, GA",203,-
,"SHERMAN, OR",227,4.85%
,"COLUSA, CA",358,5.03%
,"OURAY, CO",115,-
,"JENKINS, GA",160,-
,"WARREN, GA",178,6.74%
,"WILKINSON, GA",260,-
,"GRANT, NM",91,-
,"CHEATHAM, TN",243,-
,"TALBOT, GA",157,-
,"LEA, NM",174,-
,"ROANE, TN",200,-
,"COSTILLA, CO",107,-
,"SCREVEN, GA",133,9.02%
,"SEMINOLE, GA",121,-
,"VAN BUREN, TN",139,-
,"SEDGWICK, CO",118,-
,"PULASKI, GA",125,-
,"CRAWFORD, GA",189,-
,"PIERCE, GA",146,-
,"JACKSON, CO",142,-
,"IRWIN, GA",122,-
,"CLAY, GA",108,-
,"MACON, GA",120,-
,"DODGE, MN",251,8.76%
,"WASECA, MN",210,7.62%
,"BRANTLEY, GA",153,-
,"TURNER, GA",112,-
,"TAYLOR, GA",140,-
,"WAYNE, GA",166,-
,"SAGUACHE, CO",85,-
,"WHITE, TN",139,-
,"JOHNSON, GA",102,-
,"DOOLY, GA",123,-
,"GUADALUPE, NM",129,-
,"TATTNALL, GA",116,-
,"SIERRA, CA",85,-
,"HOUSTON, TN",111,-
,"KIOWA, CO",99,-
,"ALPINE, CA",121,-
,"WILCOX, GA",107,-
,"APPLING, GA",126,-
,"TALIAFERRO, GA",102,-
,"GLASCOCK, GA",99,-
,"ROBERTSON, TN",181,-
,"PERRY, TN",95,-
,"TELFAIR, GA",78,-
,"MARION, GA",103,-
,"TWIGGS, GA",113,-
,"JEFF DAVIS, GA",99,-
,"CHEYENNE, CO",86,-
,"UNION, NM",48,-
,"CANDLER, GA",91,-
,"TERRELL, GA",71,-
,"STEWART, TN",91,-
,"MCINTOSH, GA",71,-
,"BACON, GA",72,-
,"MILLER, GA",60,-
,"BEDFORD, TN",113,-
,"CALHOUN, GA",60,-
,"QUITMAN, GA",28,-
,"LONG, GA",122,-
,"EVANS, GA",70,-
,"MONTGOMERY, GA",60,18.33%
,"WAYNE, TN",60,-
,"MORA, NM",67,-
,"TREUTLEN, GA",70,-
,"FENTRESS, TN",60,-
,"RANDOLPH, GA",46,-
,"SCOTT, TN",87,-
,"CHATTAHOOCHEE, GA",75,-
,"DE BACA, NM",46,-
,"STEWART, GA",35,-
,"LINCOLN, TN",75,-
,"SCHLEY, GA",48,-
,"CATRON, NM",24,-
,"HINSDALE, CO",41,-
,"DOLORES, CO",40,-
,"OVERTON, TN",57,-
,"BAKER, GA",56,-
,"WHEELER, GA",37,-
,"LAWRENCE, TN",59,-
,"DEKALB, TN",52,-
,"UNION, TN",44,-
,"MORGAN, TN",59,-
,"GILES, TN",50,-
,"MARSHALL, TN",57,-
,"MINERAL, CO",12,-
,"SMITH, TN",42,-
,"LEWIS, TN",37,-
,"HIDALGO, NM",20,-
,"JACKSON, TN",33,-
,"MACON, TN",26,-
,"CANNON, TN",35,-
,"WEBSTER, GA",21,-
,"SAN JUAN, CO",17,-
,"HARDING, NM",10 or fewer,-
,"PICKETT, TN",10 or fewer,-
,"CLAY, TN",16,-
,"MOORE, TN",19,-
,"TROUSDALE, TN",16,-
,"Total: Total includes all data under the ? 18 and &lt; 40 Years bucket, including data from rows not currently displayed.",10274356,4.87%
? 40 and < 65 Years,"SAN DIEGO, CA",502975,26.87%
,"KINGS, NY",251529,11.14%
,"RIVERSIDE, CA",218132,24.47%
,"HENNEPIN, MN",208288,26.35%
,"LOS ANGELES, CA",218587,25.32%
,"ORANGE, CA",241198,18.58%
,"MONROE, NY",217673,28.43%
,"FRESNO, CA",180959,24.36%
,"QUEENS, NY",213747,12.19%
,"SANTA CLARA, CA",200954,23.32%
,"SUFFOLK, NY",220694,9.81%
,"NASSAU, NY",217666,9.89%
,"ALAMEDA, CA",183156,27.07%
,"COBB, GA",183258,16.97%
,"FULTON, GA",151071,17.86%
,"MULTNOMAH, OR",166251,23.56%
,"DENVER, CO",136585,26.19%
,"HARTFORD, CT",165290,22.20%
,"SAN BERNARDINO, CA",129737,23.15%
,"EL PASO, CO",133818,21.43%
,"NEW YORK, NY",125400,15.30%
,"ARAPAHOE, CO",108521,24.89%
,"DEKALB, GA",112421,21.75%
,"CONTRA COSTA, CA",105766,33.00%
,"BALTIMORE, MD",118963,21.71%
,"WASHINGTON, OR",105188,23.11%
,"GWINNETT, GA",89966,17.52%
,"SAN FRANCISCO, CA",101830,29.93%
,"ERIE, NY",101433,18.50%
,"JEFFERSON, CO",84629,21.16%
,"SACRAMENTO, CA",89490,23.63%
,"ADAMS, CO",74004,23.57%
,"BALTIMORE CITY, MD",88724,24.75%
,"RAMSEY, MN",76529,32.13%
,"LARIMER, CO",84703,22.89%
,"CLACKAMAS, OR",76165,19.24%
,"WELD, CO",70781,22.11%
,"BOULDER, CO",78284,21.56%
,"DOUGLAS, CO",75383,20.29%
,"ANNE ARUNDEL, MD",86853,21.50%
,"SAN MATEO, CA",70464,27.30%
,"DAKOTA, MN",68593,25.99%
,"ALBANY, NY",76082,16.46%
,"MONTEREY, CA",63701,24.15%
,"FAIRFIELD, CT",84127,15.64%
,"KERN, CA",56129,23.61%
,"HAMILTON, TN",67400,15.74%
,"DESCHUTES, OR",66503,20.05%
,"NEW HAVEN, CT",69252,19.96%
,"PRINCE GEORGES, MD",66977,18.72%
,"MARION, OR",62470,24.62%
,"SAN JOAQUIN, CA",60326,22.90%
,"ANOKA, MN",59848,27.44%
,"MONTGOMERY, MD",61109,15.82%
,"HALL, GA",58209,20.75%
,"CHEROKEE, GA",47710,14.57%
,"BROOME, NY",50320,21.69%
,"BERNALILLO, NM",56873,23.33%
,"ONONDAGA, NY",53847,22.97%
,"BRONX, NY",48684,23.72%
,"SAINT LOUIS, MN",49116,29.69%
,"HARFORD, MD",53673,17.31%
,"SARATOGA, NY",57051,15.79%
,"STEARNS, MN",45809,28.09%
,"RICHMOND, NY",60140,6.16%
,"PAULDING, GA",48434,16.65%
,"ONEIDA, NY",48027,23.28%
,"SONOMA, CA",41051,19.99%
,"LINN, OR",40862,18.79%
,"NEW LONDON, CT",44748,22.81%
,"WASHINGTON, MN",40652,26.46%
,"SULLIVAN, TN",41302,19.40%
,"ORANGE, NY",40934,10.08%
,"DOUGLAS, GA",37231,18.33%
,"RENSSELAER, NY",37527,18.37%
,"MIDDLESEX, CT",34470,25.74%
,"ONTARIO, NY",32493,27.64%
,"MESA, CO",30115,17.61%
,"HENRY, GA",24634,18.58%
,"PUEBLO, CO",29495,24.65%
,"CLAYTON, GA",24539,19.74%
,"HOWARD, MD",34194,20.42%
,"SOLANO, CA",25790,31.82%
,"WASHINGTON, TN",29069,18.28%
,"NIAGARA, NY",31220,18.99%
,"FORSYTH, GA",22471,13.92%
,"SHERBURNE, MN",26143,25.25%
,"HUMBOLDT, CA",26012,27.46%
,"TULARE, CA",17286,19.11%
,"SANTA CRUZ, CA",25587,27.62%
,"MADERA, CA",21152,25.96%
,"LOWNDES, GA",24896,11.61%
,"STEUBEN, NY",25600,21.53%
,"LANE, OR",20075,27.38%
,"WRIGHT, MN",25559,22.67%
,"WICOMICO, MD",25095,16.04%
,"WAYNE, NY",25946,29.13%
,"JACKSON, OR",21226,19.92%
,"LITCHFIELD, CT",25674,20.59%
,"WESTCHESTER, NY",25572,14.64%
,"BENTON, OR",20271,19.38%
,"TOLLAND, CT",24074,21.46%
,"VENTURA, CA",21108,26.67%
,"MARIN, CA",20751,20.61%
,"WHITFIELD, GA",22260,11.23%
,"SHELBY, TN",26224,27.01%
,"CHARLES, MD",23419,15.58%
,"BARROW, GA",20410,17.81%
,"WINDHAM, CT",22380,21.62%
,"CHEMUNG, NY",19696,24.22%
,"JACKSON, GA",19850,16.35%
,"BARTOW, GA",20520,18.45%
,"RICHMOND, GA",17811,20.81%
,"CLAY, MN",18878,30.29%
,"WASHINGTON, MD",22546,25.18%
,"SAINT LAWRENCE, NY",22054,22.26%
,"CLINTON, NY",21863,12.00%
,"TROUP, GA",17371,17.05%
,"GREENE, TN",18429,19.66%
,"COOS, OR",18781,21.77%
,"CROW WING, MN",18192,24.27%
,"OTTER TAIL, MN",17630,26.39%
,"MADISON, TN",18816,14.04%
,"STANISLAUS, CA",15572,25.94%
,"LINCOLN, OR",17075,17.57%
,"LIVINGSTON, NY",17614,24.30%
,"SCOTT, MN",16591,24.56%
,"BRADLEY, TN",15842,12.32%
,"MERCED, CA",9722,22.67%
,"COLUMBIA, GA",13712,16.98%
,"BROOMFIELD, CO",14801,20.03%
,"CHISAGO, MN",14623,26.51%
,"SULLIVAN, NY",14836,12.58%
,"FLOYD, GA",15665,18.68%
,"YAMHILL, OR",14149,22.59%
,"ULSTER, NY",15156,18.84%
,"ITASCA, MN",13543,28.67%
,"SANTA BARBARA, CA",13281,27.14%
,"KANDIYOHI, MN",12969,28.72%
,"GORDON, GA",14831,15.06%
,"SPALDING, GA",12883,15.57%
,"GENESEE, NY",14593,26.31%
,"CLARKE, GA",12944,20.98%
,"BELTRAMI, MN",12671,26.52%
,"OTSEGO, NY",14088,30.96%
,"HAWKINS, TN",14064,19.43%
,"HERKIMER, NY",14659,25.06%
,"EL DORADO, CA",15774,16.92%
,"UMATILLA, OR",12627,15.88%
,"WORCESTER, MD",13533,19.56%
,"PLACER, CA",14267,18.40%
,"SCHENECTADY, NY",14237,16.10%
,"TIOGA, NY",13308,23.66%
,"HABERSHAM, GA",11984,18.67%
,"CARROLL, MD",14317,18.34%
,"CHENANGO, NY",12560,26.37%
,"COLUMBIA, OR",12693,26.94%
,"CARTER, TN",12857,17.78%
,"FREDERICK, MD",12716,18.32%
,"TOMPKINS, NY",13774,21.42%
,"YOLO, CA",11253,29.59%
,"CARROLL, GA",10486,17.54%
,"BENTON, MN",12268,28.12%
,"COLUMBIA, NY",12680,15.14%
,"POLK, OR",10918,21.76%
,"WALTON, GA",9200,18.13%
,"QUEEN ANNES, MD",12793,17.80%
,"BECKER, MN",10952,25.60%
,"MENDOCINO, CA",9908,22.16%
,"COWETA, GA",9460,17.88%
,"CATOOSA, GA",11211,14.08%
,"WALKER, GA",10316,14.79%
,"NAPA, CA",9418,33.64%
,"WARREN, NY",11308,16.99%
,"TALBOT, MD",9626,13.99%
,"SANDOVAL, NM",11058,21.76%
,"KINGS, CA",7358,22.18%
,"CORTLAND, NY",10859,24.97%
,"DELAWARE, NY",9713,27.85%
,"FAYETTE, GA",7836,18.70%
,"NEWTON, GA",7844,22.54%
,"POLK, MN",9383,27.22%
,"FRANKLIN, NY",10360,15.97%
,"MALHEUR, OR",8306,17.97%
,"CECIL, MD",8442,17.27%
,"DORCHESTER, MD",8848,16.16%
,"CAROLINE, MD",9239,17.19%
,"WASHINGTON, NY",10238,18.51%
,"MURRAY, GA",10045,13.85%
,"GREENE, NY",9703,16.05%
,"CROOK, OR",8815,20.07%
,"CHAVES, NM",8390,12.77%
,"DOUGLAS, OR",8194,18.53%
,"ALLEGANY, NY",8419,23.91%
,"DOUGLAS, MN",8401,24.94%
,"ROCKDALE, GA",7565,23.21%
,"CASS, MN",8309,27.67%
,"WHITE, GA",8286,19.09%
,"MORRISON, MN",8266,25.16%
,"POLK, GA",8178,20.36%
,"LUMPKIN, GA",8186,20.69%
,"ORLEANS, NY",9050,25.23%
,"JEFFERSON, OR",7991,21.91%
,"CARVER, MN",8192,19.15%
,"GIBSON, TN",8868,14.19%
,"STEPHENS, GA",7277,19.93%
,"WINONA, MN",7579,27.06%
,"MILLE LACS, MN",7010,25.49%
,"MADISON, NY",8772,23.13%
,"DAWSON, GA",6629,17.97%
,"ESSEX, NY",7973,15.69%
,"OSWEGO, NY",8838,23.20%
,"DYER, TN",7475,11.72%
,"CARLTON, MN",7238,27.34%
,"GARRETT, MD",7302,18.10%
,"TODD, MN",6570,24.20%
,"CAYUGA, NY",7614,19.74%
,"ALLEGANY, MD",6432,20.02%
,"SCHOHARIE, NY",6826,29.34%
,"ROUTT, CO",7333,15.59%
,"FRANKLIN, GA",6005,15.75%
,"HUBBARD, MN",6255,20.96%
,"WYOMING, NY",6583,22.45%
,"FULTON, NY",6992,18.78%
,"SENECA, NY",6367,25.08%
,"ISANTI, MN",5543,24.70%
,"TILLAMOOK, OR",5562,19.42%
,"KLAMATH, OR",3403,23.74%
,"OCONEE, GA",5514,15.72%
,"ROCKLAND, NY",5513,11.99%
,"NOBLES, MN",4951,22.74%
,"TELLER, CO",6031,22.17%
,"BAKER, OR",5099,22.85%
,"SHASTA, CA",4411,15.03%
,"BANKS, GA",5260,17.30%
,"BUTTS, GA",4737,13.43%
,"KENT, MD",5166,15.08%
,"WASCO, OR",4727,29.79%
,"HART, GA",5149,17.77%
,"BIBB, GA",4117,20.06%
,"MUSCOGEE, GA",3852,22.38%
,"DUTCHESS, NY",5592,17.61%
,"SOMERSET, MD",5278,20.12%
,"SAN LUIS OBISPO, CA",3980,18.32%
,"HOOD RIVER, OR",4654,21.12%
,"YATES, NY",4933,26.70%
,"WADENA, MN",4480,25.07%
,"WEAKLEY, TN",5453,14.45%
,"HOUSTON, GA",4163,18.21%
,"GREENE, GA",4832,15.56%
,"CLATSOP, OR",4437,21.84%
,"VALENCIA, NM",5647,21.23%
,"PINE, MN",4856,27.02%
,"SAN BENITO, CA",5088,22.74%
,"ROSEAU, MN",4858,27.21%
,"ELBERT, CO",4755,21.68%
,"MARION, TN",5379,14.09%
,"BLOUNT, TN",5431,22.32%
,"IMPERIAL, CA",4140,19.03%
,"AITKIN, MN",4598,31.73%
,"HOUSTON, MN",4514,31.83%
,"JEFFERSON, NY",4952,20.48%
,"FREMONT, CO",4238,21.78%
,"CARROLL, TN",4575,15.89%
,"UNICOI, TN",4488,16.18%
,"BUTTE, CA",2412,17.62%
,"PENNINGTON, MN",4332,31.05%
,"LAKE, CA",3994,21.41%
,"JOHNSON, TN",4440,17.66%
,"MEEKER, MN",4065,24.97%
,"MADISON, GA",4042,19.40%
,"RABUN, GA",3569,15.94%
,"SEQUATCHIE, TN",3891,14.73%
,"REDWOOD, MN",3585,23.12%
,"CHATTOOGA, GA",4338,17.50%
,"SANTA FE, NM",3356,23.36%
,"DEL NORTE, CA",3603,27.95%
,"RHEA, TN",3478,13.86%
,"MCNAIRY, TN",4243,12.44%
,"PICKENS, GA",2989,17.40%
,"HENDERSON, TN",4426,14.62%
,"SCHUYLER, NY",3660,21.17%
,"OBION, TN",3974,16.88%
,"KOOCHICHING, MN",3535,22.86%
,"CHAUTAUQUA, NY",3717,23.62%
,"MONTGOMERY, NY",3843,18.03%
,"CAMDEN, GA",3031,20.85%
,"BERRIEN, GA",3380,13.82%
,"MOFFAT, CO",3196,19.90%
,"LAUDERDALE, TN",3804,11.57%
,"HARDEMAN, TN",3867,14.33%
,"GARFIELD, CO",3052,18.51%
,"CATTARAUGUS, NY",3770,17.56%
,"MORROW, OR",3014,12.91%
,"HARALSON, GA",2912,15.52%
,"PUTNAM, GA",3279,14.12%
,"JOSEPHINE, OR",2613,16.38%
,"CHIPPEWA, MN",2886,29.56%
,"UNION, GA",2672,15.98%
,"MERIWETHER, GA",3201,19.28%
,"COTTONWOOD, MN",2756,22.90%
,"CURRY, OR",2884,15.01%
,"MARTIN, MN",2686,17.27%
,"FARIBAULT, MN",2695,22.26%
,"ROCK, MN",2572,25.86%
,"MORGAN, CO",2488,22.03%
,"CURRY, NM",2281,17.93%
,"LAMAR, GA",2817,12.39%
,"GILMER, GA",2632,14.97%
,"MARSHALL, MN",2850,25.02%
,"BENTON, TN",2882,13.91%
,"GUNNISON, CO",2879,11.11%
,"PIKE, GA",2641,11.02%
,"SAINT MARYS, MD",3000,12.50%
,"DELTA, CO",2418,16.21%
,"CLEARWATER, MN",2647,18.47%
,"POLK, TN",2949,10.89%
,"CHESTER, TN",3018,11.70%
,"CALVERT, MD",2962,17.66%
,"MCMINN, TN",2935,13.97%
,"MONTROSE, CO",2272,18.71%
,"RENVILLE, MN",2468,27.59%
,"SWIFT, MN",2366,24.01%
,"BLEDSOE, TN",2633,14.74%
,"RICE, MN",2190,24.70%
,"EAGLE, CO",2454,14.59%
,"DONA ANA, NM",2881,27.49%
,"DAVIDSON, TN",2083,14.11%
,"JACKSON, MN",2299,21.23%
,"SUMMIT, CO",2162,21.74%
,"COOK, GA",2439,14.43%
,"FANNIN, GA",2125,13.60%
,"LYON, MN",2076,25.43%
,"SISKIYOU, CA",2233,25.35%
,"NEVADA, CA",2576,17.62%
,"ELBERT, GA",2291,16.19%
,"CROCKETT, TN",2522,13.16%
,"PITKIN, CO",2723,14.40%
,"HARNEY, OR",2161,12.40%
